#,Name,MLBAMID,RazzballID,FanGraphsID,NFBCID,FantraxID,Team,STD_POS,YAHOO_POS,Last,First,Lastv2,Firstv2,YahooName
687,Yerry De Los Santos,660787,660787,21420,11476,*05gsw*,NYY,RP,RP,De Los Santos,Yerry,De Los Santos,Yerry,Yerry De Los Santos
688,Brusdar Graterol,660813,660813,20367,10152,*03zbj*,LAD,RP,RP,Graterol,Brusdar,Graterol,Brusdar,Brusdar Graterol
689,Jesus Sanchez,660821,660821,19913,10236,*03nru*,MIA,OF,OF,Sanchez,Jesus,Sánchez,Jesús,Jesús Sánchez
690,Eduard Bazardo,660825,660825,20997,11165,*04mjn*,SEA,RP,RP,Bazardo,Eduard,Bazardo,Eduard,Eduard Bazardo
691,Hoy Park,660829,660829,18027,11240,*03mky*,ATH,OF,OF,Park,Hoy,Park,Hoy,Hoy Park
692,Leo Rivas,660844,660844,21009,12081,*04ave*,SEA,SS,SS,Rivas,Leo,Rivas,Leo,Leo Rivas
693,Enyel De Los Santos,660853,660853,18403,10058,*03y4y*,ATL,RP,RP,De Los Santos,Enyel,De Los Santos,Enyel,Enyel De Los Santos
694,Jorge Alcala,660896,660896,19459,10701,*04ata*,MIN,RP,RP,Alcala,Jorge,Alcala,Jorge,Jorge Alcala
695,Francisco Perez,660906,660906,21018,11259,,ATH,RP,RP,Perez,Francisco,Pérez,Francisco,Francisco Pérez
696,Adrian Martinez,661309,661309,21023,11320,*05u3c*,ATH,RP,RP,Martinez,Adrian,Martínez,Adrián,Adrián Martínez
697,Oliver Ortega,661383,661383,21025,11278,*050ig*,NYM,RP,RP,Ortega,Oliver,Ortega,Oliver,Oliver Ortega
698,William Contreras,661388,661388,20503,10364,*03yrz*,MIL,C,C,Contreras,William,Contreras,William,William Contreras
699,Jhoan Duran,661395,661395,21029,10239,*04apj*,MIN,RP,RP,Duran,Jhoan,Duran,Jhoan,Jhoan Duran
700,Emmanuel Clase,661403,661403,21032,10661,*04ug5*,CLE,RP,RP,Clase,Emmanuel,Clase,Emmanuel,Emmanuel Clase
701,Seth Martinez,661527,661527,21045,11293,*0420n*,MIA,RP,RP,Martinez,Seth,Martinez,Seth,Seth Martinez
702,Brian Serven,661531,661531,19422,11473,*041rz*,DET,C,C,Serven,Brian,Serven,Brian,Brian Serven
703,Luis Gil,661563,661563,21052,10760,*04s1h*,NYY,SP,SP,Gil,Luis,Gil,Luis,Luis Gil
704,Daulton Varsho,662139,662139,19918,10180,*04efa*,TOR,OF,OF,Varsho,Daulton,Varsho,Daulton,Daulton Varsho
705,Andres Munoz,662253,662253,20373,10134,*0403o*,SEA,RP,RP,Munoz,Andres,Muñoz,Andrés,Andrés Muñoz
706,Robert Suarez,663158,663158,30115,11407,*05r01*,SD,RP,RP,Suarez,Robert,Suarez,Robert,Robert Suarez
707,Nick Hernandez,663321,663321,19281,11866,*041ue*,HOU,RP,RP,Hernandez,Nick,Hernandez,Nick,Nick Hernandez
708,Jahmai Jones,663330,663330,18872,10223,*03pp6*,DET,2B,2B/OF,Jones,Jahmai,Jones,Jahmai,Jahmai Jones
709,Matt Waldron,663362,663362,25550,11815,*051e5*,SD,SP,SP,Waldron,Matt,Waldron,Matt,Matt Waldron
710,Blake Perkins,663368,663368,19921,11719,*03pp5*,MIL,OF,OF,Perkins,Blake,Perkins,Blake,Blake Perkins
711,Ryan Feltner,663372,663372,21446,11282,*03r06*,COL,SP,SP,Feltner,Ryan,Feltner,Ryan,Ryan Feltner
712,Thomas Szapucki,663378,663378,21065,10342,,DET,RP,RP,Szapucki,Thomas,Szapucki,Thomas,Thomas Szapucki
713,Trent Thornton,663423,663423,17948,10494,*031k3*,SEA,RP,RP,Thornton,Trent,Thornton,Trent,Trent Thornton
714,Tanner Rainey,663432,663432,17610,10020,*03pp7*,PIT,RP,RP,Rainey,Tanner,Rainey,Tanner,Tanner Rainey
715,Davis Martin,663436,663436,21448,11470,*04pxf*,CHW,SP,SP,Martin,Davis,Martin,Davis,Davis Martin
716,Konnor Pilkington,663455,663455,21453,11386,*04muw*,WSH,SP,SP,Pilkington,Konnor,Pilkington,Konnor,Konnor Pilkington
717,Lars Nootbaar,663457,663457,21454,11225,*04pt2*,STL,OF,OF,Nootbaar,Lars,Nootbaar,Lars,Lars Nootbaar
718,Kris Bubic,663460,663460,21455,10933,*04pmb*,KC,SP,SP,Bubic,Kris,Bubic,Kris,Kris Bubic
719,Isaiah Campbell,663462,663462,25551,10871,*04q6c*,BOS,RP,RP,Campbell,Isaiah,Campbell,Isaiah,Isaiah Campbell
720,Kolby Allard,663465,663465,18694,9790,*03nqg*,CLE,SP,SP,Allard,Kolby,Allard,Kolby,Kolby Allard
721,Triston McKenzie,663474,663474,18000,9965,*03pon*,CLE,SP,SP,McKenzie,Triston,McKenzie,Triston,Triston McKenzie
722,Brendon Davis,663478,663478,18587,11304,,FA,OF,OF,Davis,Brendon,,,
723,Cole Sands,663485,663485,21461,11364,*03qxr*,MIN,RP,RP,Sands,Cole,Sands,Cole,Cole Sands
724,Ben Leeper,663510,663510,sa3014907,11413,*05u1w*,CHC,RP,RP,Leeper,Ben,Leeper,Ben,
725,Tyler Nevin,663527,663527,17893,10357,*03pok*,FA,1B/3B/ OF,1B/3B/ OF,Nevin,Tyler,,,
726,Nico Hoerner,663538,663538,21479,10302,*04pkr*,CHC,2B,2B/SS,Hoerner,Nico,Hoerner,Nico,Nico Hoerner
727,Bryan Hudson,663542,663542,19924,11812,*03svw*,MIL,RP,RP,Hudson,Bryan,Hudson,Bryan,Bryan Hudson
728,Sean Hjelle,663546,663546,21481,10791,*04nx1*,SF,RP,RP,Hjelle,Sean,Hjelle,Sean,Sean Hjelle
729,Trey Cabbage,663550,663550,21078,11764,*03qko*,FA,OF,OF,Cabbage,Trey,,,
730,Casey Mize,663554,663554,20492,10159,*04mlf*,DET,SP,SP,Mize,Casey,Mize,Casey,Casey Mize
731,Shane McClanahan,663556,663556,21483,10332,*04mlt*,TB,SP,SP,McClanahan,Shane,McClanahan,Shane,Shane McClanahan
732,Jovani Moran,663558,663558,20422,11287,*03qmm*,BOS,RP,RP,Moran,Jovani,Moran,Jovani,Jovani Moran
733,Bailey Falter,663559,663559,20070,11171,*03ql8*,PIT,SP,SP,Falter,Bailey,Falter,Bailey,Bailey Falter
734,Noah Davis,663562,663562,25862,11347,*04pva*,LAD,RP,RP,Davis,Noah,Davis,Noah,Noah Davis
735,Stephen Kolek,663568,663568,21487,12009,*04pvu*,SD,SP,SP,Kolek,Stephen,Kolek,Stephen,Stephen Kolek
736,Tony Santillan,663574,663574,19926,10347,*03poq*,CIN,RP,RP,Santillan,Tony,Santillan,Tony,Tony Santillan
737,Austin Riley,663586,663586,18360,9821,*03pom*,ATL,3B,3B,Riley,Austin,Riley,Austin,Austin Riley
738,Brandon Lockridge,663604,663604,21496,12173,*04prc*,SD,OF,OF,Lockridge,Brandon,Lockridge,Brandon,Brandon Lockridge
739,Luken Baker,663609,663609,21497,11803,*04069*,STL,DH,DH,Baker,Luken,Baker,Luken,Luken Baker
740,Nick Madrigal,663611,663611,20521,10297,*03qu7*,NYM,2B/3B,2B/3B,Madrigal,Nick,Madrigal,Nick,Nick Madrigal
741,Trevor Larnach,663616,663616,21501,10350,*04nky*,MIN,OF,OF,Larnach,Trevor,Larnach,Trevor,Trevor Larnach
742,Jake Irvin,663623,663623,21504,10976,*04ppz*,WSH,SP,SP,Irvin,Jake,Irvin,Jake,Jake Irvin
743,Ryan Mountcastle,663624,663624,18373,9977,*03pjl*,BAL,1B,1B,Mountcastle,Ryan,Mountcastle,Ryan,Ryan Mountcastle
744,Ethan Small,663629,663629,26364,10992,*0511g*,SF,RP,RP,Small,Ethan,Small,Ethan,Ethan Small
745,Ryan McKenna,663630,663630,19928,10731,*03qkw*,FA,OF,OF,McKenna,Ryan,,,
746,Ke’Bryan Hayes,663647,663647,18577,10262,*03pji*,PIT,3B,3B,Hayes,Ke’Bryan,Hayes,Ke’Bryan,Ke’Bryan Hayes
747,Kyle Tucker,663656,663656,18345,9787,*03pir*,CHC,OF,OF,Tucker,Kyle,Tucker,Kyle,Kyle Tucker
748,Thaddeus Ward,663658,663658,21513,11200,*04pre*,BAL,RP,RP,Ward,Thaddeus,Ward,Thaddeus,Thaddeus Ward
749,Daz Cameron,663662,663662,18353,10182,*02zg5*,BAL,OF,OF,Cameron,Daz,Cameron,Daz,Daz Cameron
750,Nic Enright,663671,663671,sa3010299,11722,*03qvm*,CLE,RP,RP,Enright,Nic,Enright,Nic,Nic Enright
751,Hogan Harris,663687,663687,21520,11650,*04pps*,ATH,RP,RP,Harris,Hogan,Harris,Hogan,Hogan Harris
752,Jonathan India,663697,663697,21523,10248,*04nx3*,KC,2B,2B,India,Jonathan,India,Jonathan,Jonathan India
753,Joey Bart,663698,663698,21524,10245,*04mn4*,PIT,C,C,Bart,Joey,Bart,Joey,Joey Bart
754,James McArthur,663704,663704,21527,11345,*04pw3*,KC,RP,RP,McArthur,James,McArthur,James,James McArthur
755,Matthew Kroon,663714,663714,sa3007502,12037,,PHI,1B,1B,Kroon,Matthew,Kroon,Matthew,
756,Cal Raleigh,663728,663728,21534,10866,*04my4*,SEA,C,C,Raleigh,Cal,Raleigh,Cal,Cal Raleigh
757,Connor Kaiser,663731,663731,21535,11813,*04ppn*,ARI,SS,SS,Kaiser,Connor,Kaiser,Connor,Connor Kaiser
758,Daniel Lynch IV,663738,663738,21537,10176,*04pma*,KC,SP,SP,Lynch IV,Daniel,Lynch IV,Daniel,Daniel Lynch IV
759,Nick Fortes,663743,663743,21538,11289,*04pqf*,MIA,C,C,Fortes,Nick,Fortes,Nick,Nick Fortes
760,Reiss Knehr,663753,663753,21541,11237,*04q1u*,SD,RP,RP,Knehr,Reiss,Knehr,Reiss,Reiss Knehr
761,Trent Grisham,663757,663757,18564,10658,*03pit*,NYY,OF,OF,Grisham,Trent,Grisham,Trent,Trent Grisham
762,Jake Woodford,663765,663765,18674,10772,*03pol*,NYY,RP,RP,Woodford,Jake,Woodford,Jake,Jake Woodford
763,Chase Shugart,663767,663767,21544,12150,*04pw2*,PIT,RP,RP,Shugart,Chase,Shugart,Chase,Chase Shugart
764,Bryan Hoeing,663773,663773,26304,11541,*05156*,SD,RP,RP,Hoeing,Bryan,Hoeing,Bryan,Bryan Hoeing
765,Patrick Sandoval,663776,663776,19447,10308,*03qpi*,BOS,SP,SP,Sandoval,Patrick,Sandoval,Patrick,Patrick Sandoval
766,Coco Montes,663796,663796,21547,11767,*04py7*,TB,2B,2B,Montes,Coco,Montes,Coco,Coco Montes
767,Jackson Kowar,663804,663804,21549,10222,*04mlg*,SEA,RP,RP,Kowar,Jackson,Kowar,Jackson,Jackson Kowar
768,Matt Vierling,663837,663837,21558,11223,*04pqq*,DET,3B/OF,3B/OF,Vierling,Matt,Vierling,Matt,Matt Vierling
769,Alfonso Rivas III,663845,663845,21560,11272,,STL,1B,1B,Rivas III,Alfonso,Rivas III,Alfonso,Alfonso Rivas
770,Romy Gonzalez,663853,663853,21562,11276,*04q0o*,BOS,1B/2B/ SS,1B/2B/ SS/3B/OF,Gonzalez,Romy,Gonzalez,Romy,Romy González
771,Jordan Hicks,663855,663855,19618,9957,*03vcw*,SF,SP,SP,Hicks,Jordan,Hicks,Jordan,Jordan Hicks
772,Nate Pearson,663878,663878,20160,10295,*04eec*,CHC,RP,RP,Pearson,Nate,Pearson,Nate,Nate Pearson
773,Tyler Stephenson,663886,663886,17988,10358,*03pix*,CIN,C,C,Stephenson,Tyler,Stephenson,Tyler,Tyler Stephenson
774,Brendon Little,663893,663893,21574,11552,*04afl*,TOR,RP,RP,Little,Brendon,Little,Brendon,Brendon Little
775,Luke Williams,663897,663897,19931,11017,*03qk3*,ATL,SS,2B/3B/ OF,Williams,Luke,Williams,Luke,Luke Williams
776,Brendan Rodgers,663898,663898,17907,9781,*03lua*,HOU,2B,2B,Rodgers,Brendan,Rodgers,Brendan,Brendan Rodgers
777,Brady Singer,663903,663903,25377,10145,*03pov*,CIN,SP,SP,Singer,Brady,Singer,Brady,Brady Singer
778,Travis Blankenhorn,663905,663905,18395,10762,*03qk2*,LAA,OF,OF,Blankenhorn,Travis,Blankenhorn,Travis,Travis Blankenhorn
779,Tristan Beck,663941,663941,21584,10352,*04afk*,SF,RP,RP,Beck,Tristan,Beck,Tristan,Tristan Beck
780,Tyler Holton,663947,663947,26231,11459,*04naz*,DET,RP,RP,Holton,Tyler,Holton,Tyler,Tyler Holton
781,Tyler Ivey,663959,663959,20237,10432,*04efv*,HOU,SP,SP,Ivey,Tyler,Ivey,Tyler,Tyler Ivey
782,Cesar Salazar,663967,663967,21587,11781,*04psg*,HOU,C,C,Salazar,Cesar,Salazar,César,César Salazar
783,Jake Mangum,663968,663968,26202,12067,*05135*,TB,OF,OF,Mangum,Jake,Mangum,Jake,Jake Mangum
784,Tyler Phillips,663969,663969,20629,10734,*03qt6*,MIA,RP,RP,Phillips,Tyler,Phillips,Tyler,Tyler Phillips
785,Blair Calvo,663971,663971,25416,11654,*051hf*,DET,RP,RP,Calvo,Blair,Calvo,Blair,Blair Calvo
786,Chris Paddack,663978,663978,20099,10161,*03qne*,MIN,SP,SP,Paddack,Chris,Paddack,Chris,Chris Paddack
787,Trevor Stephan,663986,663986,19932,11194,*0421j*,CLE,RP,RP,Stephan,Trevor,Stephan,Trevor,Trevor Stephan
788,Nick Vespi,663989,663989,21093,11472,*03qv3*,PHI,RP,RP,Vespi,Nick,Vespi,Nick,Nick Vespi
789,Richard Lovelady,663992,663992,19337,10525,*041w0*,TOR,RP,RP,Lovelady,Richard,Lovelady,Richard,Richard Lovelady
790,Nathaniel Lowe,663993,663993,19566,10296,*041xv*,WSH,1B,1B,Lowe,Nathaniel,Lowe,Nathaniel,Nathaniel Lowe
791,Ian Happ,664023,664023,17919,9655,*03nmw*,CHC,OF,OF,Happ,Ian,Happ,Ian,Ian Happ
792,Mark Mathias,664029,664029,18032,10783,*03qkb*,FA,2B,2B,Mathias,Mark,,,
793,Ty France,664034,664034,17982,10485,*03whq*,MIN,1B,1B,France,Ty,France,Ty,Ty France
794,Brandon Lowe,664040,664040,18882,10068,*03qjy*,TB,2B,1B/2B,Lowe,Brandon,Lowe,Brandon,Brandon Lowe
795,Travis Lakins Sr.,664042,664042,18600,10460,,CHW,RP,RP,Lakins Sr.,Travis,Lakins Sr.,Travis,Travis Lakins Sr.
796,Cody Stashak,664054,664054,18088,10652,,PHI,RP,RP,Stashak,Cody,Stashak,Cody,Cody Stashak
797,Harrison Bader,664056,664056,18030,9710,*03qjv*,MIN,OF,OF,Bader,Harrison,Bader,Harrison,Harrison Bader
798,Andrew Stevenson,664057,664057,17932,9707,,FA,OF,OF,Stevenson,Andrew,,,
799,David Fletcher,664058,664058,17992,9230,*03qlw*,ATL,SS,2B/SS,Fletcher,David,Fletcher,David,David Fletcher
800,Sam Haggerty,664059,664059,18054,10683,*03qz9*,TEX,OF,OF,Haggerty,Sam,Haggerty,Sam,Sam Haggerty
801,Tony Gonsolin,664062,664062,19388,10346,*041v6*,LAD,SP,SP,Gonsolin,Tony,Gonsolin,Tony,Tony Gonsolin
802,Scott Kingery,664068,664068,17975,9777,*03pjc*,LAA,SS,SS,Kingery,Scott,Kingery,Scott,Scott Kingery
803,Garrett Cleavinger,664076,664076,17897,10769,*03qju*,TB,RP,RP,Cleavinger,Garrett,Cleavinger,Garrett,Garrett Cleavinger
804,Tyler Jay,664079,664079,17952,12076,*03n6f*,MIL,RP,RP,Jay,Tyler,Jay,Tyler,Tyler Jay
805,Austin Allen,664119,664119,18083,10138,*03qkr*,FA,C,C,Allen,Austin,,,
806,Scott Effross,664123,664123,18384,11273,*03qs8*,NYY,RP,RP,Effross,Scott,Effross,Scott,Scott Effross
807,Pete Fairbanks,664126,664126,17998,10634,*03qo0*,TB,RP,RP,Fairbanks,Pete,Fairbanks,Pete,Pete Fairbanks
808,Geoff Hartlieb,664129,664129,19558,10623,*04yk6*,NYY,RP,RP,Hartlieb,Geoff,Hartlieb,Geoff,Geoff Hartlieb
809,Ian Gibaut,664139,664139,17871,10484,*03qpg*,CIN,RP,RP,Gibaut,Ian,Gibaut,Ian,Ian Gibaut
810,JT Brubaker,664141,664141,17578,10476,*03qm8*,NYY,RP,RP,Brubaker,JT,Brubaker,JT,JT Brubaker
811,Joey Lucchesi,664192,664192,19320,9952,*041rn*,SF,SP,SP,Lucchesi,Joey,Lucchesi,Joey,Joey Lucchesi
812,Taylor Clarke,664199,664199,17611,10448,*03qjz*,KC,RP,RP,Clarke,Taylor,Clarke,Taylor,Taylor Clarke
813,Phil Maton,664208,664208,18064,9677,*03qwa*,STL,RP,RP,Maton,Phil,Maton,Phil,Phil Maton
814,Dylan Moore,664238,664238,18042,10444,*03qml*,SEA,2B/SS/ 3B/OF,1B/2B/ SS/3B/OF,Moore,Dylan,Moore,Dylan,Dylan Moore
815,Kyle Garlick,664247,664247,18063,10622,*03v3t*,FA,OF,OF,Garlick,Kyle,,,
816,Framber Valdez,664285,664285,17295,10083,*04auj*,HOU,SP,SP,Valdez,Framber,Valdez,Framber,Framber Valdez
817,Dauri Moreta,664294,664294,21101,11294,*05tux*,PIT,RP,RP,Moreta,Dauri,Moreta,Dauri,Dauri Moreta
818,Cristian Javier,664299,664299,17606,10717,*045kb*,HOU,RP,RP,Javier,Cristian,Javier,Cristian,Cristian Javier
819,Estevan Florial,664314,664314,19151,10194,*03yth*,FA,OF,OF,Florial,Estevan,,,
820,Luis Contreras,664351,664351,25839,12105,*05ss8*,HOU,RP,RP,Contreras,Luis,Contreras,Luis,Luis Contreras
821,Jose Urquidy,664353,664353,18413,10645,*0440h*,DET,SP,SP,Urquidy,Jose,Urquidy,José,José Urquidy
822,Alejo Lopez,664670,664670,21127,11230,*03wkr*,ATH,2B,2B,Lopez,Alejo,Lopez,Alejo,Alejo Lopez
823,Myles Straw,664702,664702,17620,10109,*03qqb*,TOR,OF,OF,Straw,Myles,Straw,Myles,Myles Straw
824,Kyle Isbel,664728,664728,21614,10408,*04ppo*,KC,OF,OF,Isbel,Kyle,Isbel,Kyle,Kyle Isbel
825,P.J. Higgins,664731,664731,18433,10917,*03qqe*,CIN,C/1B,C/1B,Higgins,P.J.,Higgins,P.J.,P.J. Higgins
826,Jose Espada,664744,664744,21131,11878,,SD,RP,RP,Espada,Jose,Espada,Jose,Jose Espada
827,Alexis Diaz,664747,664747,21132,11350,*03qqf*,CIN,RP,RP,Diaz,Alexis,Díaz,Alexis,Alexis Díaz
828,Alec Bohm,664761,664761,21618,10125,*04mn5*,PHI,3B,1B/3B,Bohm,Alec,Bohm,Alec,Alec Bohm
829,LaMonte Wade Jr.,664774,664774,18126,10271,*03qo2*,SF,1B,1B/OF,Wade Jr.,LaMonte,Wade Jr.,LaMonte,LaMonte Wade Jr.
830,Jake Cousins,664776,664776,21620,11224,*04eru*,NYY,RP,RP,Cousins,Jake,Cousins,Jake,Jake Cousins
831,Danny Young,664849,664849,18439,10015,*03qni*,NYM,RP,RP,Young,Danny,Young,Danny,Danny Young
832,Jay Flaa,664852,664852,18140,10566,*03qma*,ATL,RP,RP,Flaa,Jay,Flaa,Jay,Jay Flaa
833,Ryan Helsley,664854,664854,18138,10321,*03ql5*,STL,RP,RP,Helsley,Ryan,Helsley,Ryan,Ryan Helsley
834,Seby Zavala,664874,664874,18887,9985,*03qqd*,BOS,C,C,Zavala,Seby,Zavala,Seby,Seby Zavala
835,Justin Lawrence,664875,664875,17639,10499,*03qq9*,PIT,RP,RP,Lawrence,Justin,Lawrence,Justin,Justin Lawrence
836,Danny Mendick,664901,664901,18889,10686,*03qxt*,FA,3B,2B/3B,Mendick,Danny,,,
837,Seth Brown,664913,664913,18171,10677,*03qvr*,ATH,1B/OF,1B/OF,Brown,Seth,Brown,Seth,Seth Brown
838,Nick Dini,664926,664926,18206,10668,*03qry*,TB,C,C,Dini,Nick,,,
839,Anthony Misiewicz,664948,664948,18152,10875,*03quj*,MIN,RP,RP,Misiewicz,Anthony,Misiewicz,Anthony,Anthony Misiewicz
840,Brett Sullivan,664954,664954,18217,10951,*03qtv*,SD,C,C,Sullivan,Brett,Sullivan,Brett,Brett Sullivan
841,Jake McCarthy,664983,664983,21622,10226,*03qyv*,ARI,OF,OF,McCarthy,Jake,McCarthy,Jake,Jake McCarthy
842,Trevor Kelley,665001,665001,18454,9618,*04z5q*,SEA,RP,RP,Kelley,Trevor,Kelley,Trevor,Trevor Kelley
843,Kody Clemens,665019,665019,20572,11342,*04ppi*,PHI,1B/3B,1B/3B,Clemens,Kody,Clemens,Kody,Kody Clemens
844,Hobie Harris,665048,665048,18615,11777,*03yxs*,BOS,RP,RP,Harris,Hobie,Harris,Hobie,Hobie Harris
845,Griffin Conine,665052,665052,21626,10210,*04mn2*,MIA,OF,OF,Conine,Griffin,Conine,Griffin,Griffin Conine
846,Tyler Payne,665066,665066,21139,11301,*05xlb*,FA,C,C,Payne,Tyler,,,
847,Jared Walsh,665120,665120,18607,10621,*04p9n*,FA,1B,1B,Walsh,Jared,,,
848,Dean Kremer,665152,665152,19350,10183,*041yb*,BAL,SP,SP,Kremer,Dean,Kremer,Dean,Dean Kremer
849,Nick Maton,665155,665155,21635,11016,*04ei5*,CHW,2B/3B,2B/3B,Maton,Nick,Maton,Nick,Nick Maton
850,Jeremy Pena,665161,665161,21636,11309,*04ppj*,HOU,SS,SS,Pena,Jeremy,Peña,Jeremy,Jeremy Peña
851,Ruben Cardenas,665180,665180,sa3007505,10593,*04pyz*,FA,OF,OF,Cardenas,Ruben,,,
852,Gilberto Celestino,665482,665482,20233,10763,*03vum*,NYM,OF,OF,Celestino,Gilberto,Celestino,Gilberto,Gilberto Celestino
853,Fernando Tatis Jr.,665487,665487,19709,9948,*03zbh*,SD,OF,OF,Tatis Jr.,Fernando,Tatis Jr.,Fernando,Fernando Tatis Jr.
854,Vladimir Guerrero Jr.,665489,665489,19611,9785,*03ojr*,TOR,1B,1B/3B,Guerrero Jr.,Vladimir,Guerrero Jr.,Vladimir,Vladimir Guerrero Jr.
855,Cristian Pache,665506,665506,19948,10172,*03xlc*,ARI,OF,OF,Pache,Cristian,Pache,Cristian,Cristian Pache
856,Rafael Marchan,665561,665561,21646,11064,*0403l*,PHI,C,C,Marchan,Rafael,Marchán,Rafael,Rafael Marchán
857,Deivi Garcia,665620,665620,20276,10184,*0406o*,MIL,RP,RP,Garcia,Deivi,García,Deivi,Deivi García
858,Luis Medina,665622,665622,21649,10280,*03zlf*,ATH,SP,SP,Medina,Luis,Medina,Luis,Luis Medina
859,Elvis Peguero,665625,665625,21652,11267,*05uk1*,MIL,RP,RP,Peguero,Elvis,Peguero,Elvis,Elvis Peguero
860,Kervin Castro,665645,665645,21656,11173,,NYY,RP,RP,Castro,Kervin,Castro,Kervin,Kervin Castro
861,Reiver Sanmartin,665665,665665,19754,11296,,CIN,RP,RP,Sanmartin,Reiver,Sanmartin,Reiver,Reiver Sanmartin
862,Antonio Santos,665733,665733,20383,10743,,CHC,RP,RP,Santos,Antonio,Santos,Antonio,Antonio Santos
863,Angel Felipe,665734,665734,21163,11772,*060mo*,LAA,RP,RP,Felipe,Angel,Felipe,Angel,Angel Felipe
864,Juan Soto,665742,665742,20123,10030,*03ynj*,NYM,OF,OF,Soto,Juan,Soto,Juan,Juan Soto
865,Leody Taveras,665750,665750,18900,10274,*03pzo*,TEX,OF,OF,Taveras,Leody,Taveras,Leody,Leody Taveras
866,Luis De Los Santos,665782,665782,21682,10578,*06amh*,NYM,3B,3B,De Los Santos,Luis,De Los Santos,Luis,Luis De Los Santos
867,Edward Cabrera,665795,665795,21690,10721,*04ali*,MIA,SP,SP,Cabrera,Edward,Cabrera,Edward,Edward Cabrera
868,Miguel Amaya,665804,665804,21693,10290,*03xs3*,CHC,C,C,Amaya,Miguel,Amaya,Miguel,Miguel Amaya
869,Oswaldo Cabrera,665828,665828,21707,11391,*042no*,NYY,3B,1B/2B/ SS/3B/OF,Cabrera,Oswaldo,Cabrera,Oswaldo,Oswaldo Cabrera
870,Oneil Cruz,665833,665833,21711,10305,*03zlh*,PIT,SS/OF,SS/OF,Cruz,Oneil,Cruz,Oneil,Oneil Cruz
871,Enmanuel Valdez,665839,665839,21716,11626,*042af*,PIT,2B,2B,Valdez,Enmanuel,Valdez,Enmanuel,Enmanuel Valdez
872,Jair Camargo,665856,665856,21730,11989,*05ge4*,MIN,C,C,Camargo,Jair,Camargo,Jair,Jair Camargo
873,Sebastian Rivero,665861,665861,21735,10931,,LAA,C,C,Rivero,Sebastian,Rivero,Sebastián,Sebastian Rivero
874,Jazz Chisholm Jr.,665862,665862,20454,10231,*045qo*,NYY,3B/OF,3B/OF,Chisholm Jr.,Jazz,Chisholm Jr.,Jazz,Jazz Chisholm Jr.
875,Javier Assad,665871,665871,21741,11547,*04fq2*,CHC,SP,SP,Assad,Javier,Assad,Javier,Javier Assad
876,Jose Fermin,665877,665877,21746,11776,*03zbp*,STL,2B,2B/SS/ 3B,Fermin,Jose,Fermín,José,José Fermín
877,Seuly Matias,665890,665890,,10330,*03t0u*,KC,OF,OF,Matias,Seuly,Matias,Seuly,
878,Jose Marte,665896,665896,21761,11263,*04ydj*,NYM,RP,RP,Marte,Jose,Marte,José,José Marte
879,Simon Muzziotti,665922,665922,19553,11170,*03zxj*,FA,OF,OF,Muzziotti,Simon,,,
880,Esteury Ruiz,665923,665923,21780,10193,*0406v*,LAD,OF,OF,Ruiz,Esteury,Ruiz,Esteury,Esteury Ruiz
881,Andres Gimenez,665926,665926,19950,10133,*03pzn*,TOR,2B,2B,Gimenez,Andres,Giménez,Andrés,Andrés Giménez
882,Andres Chaparro,665953,665953,21797,11780,*0406n*,WSH,DH,1B,Chaparro,Andres,Chaparro,Andrés,Andrés Chaparro
883,Carlos Narvaez,665966,665966,19722,12012,*048tn*,BOS,C,C,Narvaez,Carlos,Narváez,Carlos,Carlos Narváez
884,Lolo Sanchez,665975,665975,sa917767,10277,,SEA,OF,OF,Sanchez,Lolo,Sánchez,Lolo,
885,Leonel Valera,665987,665987,sa917320,10553,*04j4e*,KC,2B,2B,Valera,Leonel,Valera,Leonel,
886,Jonathan Aranda,666018,666018,21837,11394,*05t9v*,TB,1B,1B,Aranda,Jonathan,Aranda,Jonathan,Jonathan Aranda
887,Freddy Fermin,666023,666023,21840,11514,*05lo5*,KC,C,C,Fermin,Freddy,Fermin,Freddy,Freddy Fermin
888,Ian Anderson,666120,666120,19951,10217,*041m0*,LAA,SP,SP,Anderson,Ian,Anderson,Ian,Ian Anderson
889,Tyler Baum,666121,666121,sa1054042,10861,*04nay*,ATH,RP,RP,Baum,Tyler,Baum,Tyler,
890,Braxton Garrett,666129,666129,21844,10147,*041e3*,MIA,SP,SP,Garrett,Braxton,Garrett,Braxton,Braxton Garrett
891,Jay Groome,666130,666130,sa917925,9829,*03ysp*,SD,SP,SP,Groome,Jay,Groome,Jay,Jay Groome
892,Nolan Jones,666134,666134,20529,10304,*041q6*,CLE,OF,OF,Jones,Nolan,Jones,Nolan,Nolan Jones
893,Khalil Lee,666137,666137,19952,10266,,FA,OF,OF,Lee,Khalil,,,
894,Josh Lowe,666139,666139,19953,10254,*041ah*,TB,OF,OF,Lowe,Josh,Lowe,Josh,Josh Lowe
895,Cole Ragans,666142,666142,21846,10166,*041ma*,KC,SP,SP,Ragans,Cole,Ragans,Cole,Cole Ragans
896,Tyler Fitzgerald,666149,666149,26208,11874,*05131*,SF,SS,2B/SS/ OF,Fitzgerald,Tyler,Fitzgerald,Tyler,Tyler Fitzgerald
897,Dominic Fletcher,666150,666150,26149,11026,*04y45*,CHW,OF,OF,Fletcher,Dominic,Fletcher,Dominic,Dominic Fletcher
