Name,Team,Season,Age,OPS,HR,R,RBI,SB,CS,PA,AB,AVG,BABIP,BB,1B,2B,3B,GDP,HBP,ISO,SO,OBP,SLG,SF,WAR,wOBA,wRAA,wRC,wRC+,wSB,K%,Barrel%,HardHit%,NameASCII,PlayerId,MLBAMID
"Ildemaro Vargas","WSN",2023,31,0.666482344,4,32,31,1,1,286,262,0.251908396,0.259414225,19,47,13,2,10,1,0.110687023,20,0.303886925,0.362595419,1,0.5753843328315845,0.2924042122945347,-6.168623154372938,28.678812305121653,81.926413608892,-0.7383213234134018,0.069930069,0.02439024,0.30894309,"Ildemaro Vargas",13324,545121
"Jake Fraley","CIN",2023,28,0.782926064,15,41,65,21,5,380,336,0.25595238,0.282868525,37,53,18,0,5,6,0.1875,71,0.339473684,0.44345238,1,1.0608377892953844,0.33845560244782263,6.3373716611109625,52.638160033866015,105.92324973535287,1.3653282253071666,0.186842105,0.06015038,0.30827068,"Jake Fraley",19260,641584
"Dominic Smith","WSN",2023,28,0.692162474,12,57,46,1,1,586,527,0.254269449,0.286384976,47,100,21,1,12,10,0.111954459,91,0.325938566,0.366223908,2,-0.03140467697847327,0.30643117957644994,-5.8126201615858,65.58806927639962,91.32987049553259,-1.4240773264318705,0.155290102,0.06621005,0.30821918,"Dominic Smith",15653,642086
"Bo Naylor","CLE",2023,23,0.808827403,11,33,32,5,0,230,198,0.237373737,0.266666666,30,23,13,0,2,1,0.232323232,53,0.339130434,0.469696969,1,2.068316193268539,0.3468100025143686,5.431602774324181,33.45576415783382,122.37790624708369,0.5916284625418484,0.230434782,0.08219178,0.30821918,"Bo Naylor",21865,666310
"Brian Serven","COL",2023,28,0.304347825,0,0,1,0,0,23,23,0.130434782,0.23076923,0,2,1,0,0,0,0.043478261,10,0.130434782,0.173913043,0,-0.2797807325819154,0.1308189112207164,-3.582618013641153,-0.7802018752901896,-39.9395070293968,-0.015410247258841991,0.434782608,0,0.30769231,"Brian Serven",19422,661531
"Abraham Toro","MIL",2023,26,1.3015873,2,4,9,0,0,21,18,0.444444444,0.545454545,2,6,0,0,0,1,0.333333333,5,0.523809523,0.777777777,0,0.24622729285676057,0.5438676476478577,3.9327331848802825,6.4914609633746405,249.7636588942048,-0.06934611266478896,0.238095238,0.15384615,0.30769231,"Abraham Toro",19844,647351
"Owen Miller","MIL",2023,26,0.67368179,5,29,27,13,2,314,291,0.261168384,0.310043668,17,54,17,0,6,2,0.109965636,61,0.30254777,0.37113402,4,0.9050104793694577,0.2920378800779105,-6.868075885191456,31.39099661229561,80.94096796443857,1.2010750509798527,0.194267515,0.03418803,0.30769231,"Owen Miller",24655,680911
"Matt Carpenter","SDP",2023,37,0.641182834,5,18,31,1,0,237,188,0.175531914,0.231404958,41,16,12,0,2,2,0.143617022,67,0.322033898,0.319148936,5,-0.4098566096450847,0.29258575252557206,-5.076028642192963,23.801042000814792,85.37908048256787,-0.2546022911556065,0.282700421,0.11023622,0.30708661,"Matt Carpenter",8090,572761
"Jacob Young","WSN",2023,23,0.658482496,0,9,12,13,0,121,107,0.252336448,0.317647058,10,19,7,1,2,1,0.08411215,22,0.322033898,0.336448598,0,0.8803983809245818,0.2943086932271214,-2.418418727951957,12.324727043372677,83.20314748736173,2.3688463298603892,0.181818181,0,0.30681818,"Jacob Young",29931,696285
"Jared Walsh","LAA",2023,29,0.494363394,4,10,11,0,0,116,104,0.125,0.163636363,11,5,4,0,1,1,0.153846153,45,0.215517241,0.278846153,0,-0.8668122855989223,0.22228492950570994,-9.257150556817747,4.876774314865375,33.067698444223346,-0.13098710170015693,0.387931034,0.06779661,0.30508475,"Jared Walsh",18607,665120
"Victor Robles","WSN",2023,26,0.749731882,0,15,8,8,1,126,107,0.29906542,0.359550561,11,26,5,1,3,4,0.065420561,18,0.385245901,0.364485981,0,0.37417344774685535,0.3384637133996995,2.1021877838429717,17.45455445480912,112.80397425031484,0.8620119118131697,0.142857142,0.02150538,0.30107527,"Victor Robles",18363,645302
"Eduardo Escobar","- - -",2023,34,0.613230519,6,32,31,2,1,309,288,0.225694444,0.286407766,18,48,6,5,7,0,0.118055556,78,0.269480519,0.34375,2,-0.8652169966482203,0.26694634169727177,-13.172106739587626,24.47774485825793,65.37396594709877,-0.5306161968037486,0.252427184,0.03755869,0.30046948,"Eduardo Escobar",6153,500871
"Alex Call","WSN",2023,28,0.614006115,8,43,38,9,8,439,375,0.2,0.230240549,53,52,14,1,1,6,0.106666666,78,0.307339449,0.306666666,2,0.5835209774881451,0.280149260108624,-13.936674235816227,39.55292075270869,73.710887600171,-2.4318930418230593,0.177676537,0.05298013,0.29801325,"Alex Call",19296,669743
"Mark Mathias","- - -",2023,28,0.591397849,0,6,6,3,0,72,62,0.225806451,0.29787234,10,12,2,0,4,0,0.032258065,15,0.333333333,0.258064516,0,-0.41279817065885405,0.2782915151781506,-2.396827934782567,6.375953020055232,70.13487243687828,0.4304872890934348,0.208333333,0,0.29787234,"Mark Mathias",18032,664029
"Stuart Fairchild","CIN",2023,27,0.709556424,5,34,28,10,3,255,219,0.228310502,0.306122448,25,27,16,2,2,6,0.159817351,69,0.321428571,0.388127853,2,0.8145632609856052,0.3120654435857894,-1.3361650729914236,29.73410080872578,88.23170486302162,0.28686872962862253,0.270588235,0.07741935,0.29677419,"Stuart Fairchild",20321,656413
"Wil Myers","CIN",2023,32,0.540607423,3,11,12,2,1,141,127,0.188976377,0.272727272,12,18,3,0,3,0,0.094488189,48,0.257142857,0.283464566,1,-0.7350163017002752,0.2427147362913404,-8.859871334670471,8.320158035220219,41.74008817962263,-0.25323174614459276,0.340425531,0.0617284,0.2962963,"Wil Myers",10047,571976
"Brett Phillips","LAA",2023,29,0.600938966,3,9,6,3,1,71,63,0.174603174,0.333333333,8,7,1,0,0,0,0.158730159,36,0.267605633,0.333333333,0,-0.12954534804325782,0.2676201068179708,-2.9927873182337854,5.658149456675711,64.49050356399931,0.06234511127695441,0.507042253,0.07407407,0.2962963,"Brett Phillips",14735,621433
"Andre Lipcius","DET",2023,25,0.742105263,1,3,4,0,0,38,35,0.285714285,0.346153846,3,8,1,0,1,0,0.114285715,8,0.342105263,0.4,0,-0.19804546212700772,0.326206773519516,0.2471740821249247,4.87725291940043,108.04508728922835,-0.08475635992363095,0.210526315,0,0.2962963,"Andre Lipcius",25822,686531
"Omar Narváez","NYM",2023,31,0.57963362,2,12,7,0,0,146,128,0.2109375,0.245098039,14,20,5,0,1,0,0.0859375,27,0.28275862,0.296875,3,0.037367073674649365,0.2594508286180167,-7.144737735044996,10.644512534487207,63.00190487202443,-0.26197420340031385,0.184931506,0.07619048,0.2952381,"Omar Narvaez",13338,553882
"Luis Urías","- - -",2023,26,0.635753968,3,18,18,0,0,177,144,0.194444444,0.25,21,19,6,0,4,10,0.104166667,41,0.337142857,0.298611111,0,-0.017885447258716478,0.29781178644725254,-3.0347233985503004,18.53169644875929,82.99552655227595,-0.3852561814710498,0.231638418,0.05714286,0.2952381,"Luis Urias",16622,649966
"Mauricio Dubón","HOU",2023,28,0.720077992,10,76,46,7,2,492,467,0.278372591,0.307692307,19,91,26,3,10,3,0.132762312,70,0.308943089,0.411134903,3,1.8516471711551603,0.31056169063095157,-3.1924587341836226,56.754877790541336,97.5536537993064,-0.3148350357078016,0.142276422,0.045,0.295,"Mauricio Dubon",16530,643289
"Santiago Espinal","TOR",2023,28,0.644306417,2,30,25,2,1,254,230,0.247826086,0.284974093,18,41,14,0,5,3,0.086956522,36,0.309523809,0.334782608,1,-0.03291670745598965,0.28531162292358886,-6.974596877134828,23.973824824654073,79.85616582020646,-0.49209057865664363,0.141732283,0.01015228,0.29441624,"Santiago Espinal",19997,669289
"Dalton Guthrie","PHI",2023,27,0.494047618,0,4,0,0,0,28,24,0.166666666,0.235294117,3,3,1,0,0,1,0.041666667,7,0.285714285,0.208333333,0,0.057703269558317866,0.23946731856891088,-1.8349229729842111,1.5767140650082663,45.479888435575624,-0.05393586540594697,0.25,0,0.29411765,"Dalton Guthrie",21293,656495
"Aaron Hicks","- - -",2023,33,0.73546373,8,44,36,6,0,312,269,0.252788104,0.310880829,42,50,9,1,3,0,0.130111524,69,0.352564102,0.382899628,1,0.9398433816130153,0.32621970494843755,2.0561204125815333,40.071504550212,108.90497246360722,0.4988337676040828,0.221153846,0.039801,0.29353234,"Aaron Hicks",5297,543305
"Jesús Aguilar","OAK",2023,33,0.665317138,5,8,9,0,0,115,104,0.221153846,0.260869565,8,16,2,0,3,1,0.163461538,31,0.280701754,0.384615384,1,-0.31632786716488714,0.28151792766792433,-3.5201184224742317,10.491962269280586,79.834865982818,-0.1772178434766829,0.269565217,0.06666667,0.29333333,"Jesus Aguilar",11342,542583
"Kevin Newman","CIN",2023,29,0.675201416,3,28,28,8,1,253,225,0.253333333,0.279792746,17,38,16,0,7,4,0.111111111,34,0.310756972,0.364444444,5,-0.030971066883174886,0.2955507341609058,-4.795718862780184,26.030858659080415,77.16050501267979,0.7233196864835918,0.134387351,0.02525253,0.29292929,"Kevin Newman",17696,621028
"Blake Perkins","MIL",2023,26,0.674951553,4,28,20,5,2,168,143,0.216783216,0.29032258,23,20,7,0,3,0,0.132867133,46,0.325301204,0.349650349,0,1.0251280282474193,0.3034892344331167,-2.0768910893954677,18.392931138559398,88.61777470452836,-0.17547638760879636,0.273809523,0.05050505,0.29292929,"Blake Perkins",19921,663368
"Will Brennan","CLE",2023,25,0.655382579,5,41,41,13,5,455,432,0.266203703,0.295698924,16,86,24,0,4,5,0.090277778,57,0.298901098,0.356481481,2,0.061298354759458495,0.2850807145994494,-12.581120062203224,42.85798180517454,79.59198371781514,-0.3194281584583223,0.125274725,0.02387268,0.29177719,"Will Brennan",25660,686823
"Jordyn Adams","LAA",2023,23,0.253205128,0,1,1,1,2,40,39,0.128205128,0.208333333,0,5,0,0,0,0,0,16,0.125,0.128205128,1,-0.8435876183577382,0.11031703650951385,-6.911716339564374,-2.0379491424322635,-44.53970247223585,-0.6826817016117275,0.4,0,0.29166667,"Jordyn Adams",23788,677941
"Harold Castro","COL",2023,29,0.589046424,1,24,31,1,0,270,258,0.251937984,0.331606217,9,51,13,0,5,0,0.062015504,66,0.275092936,0.313953488,2,-1.456123011878303,0.2581616496064849,-13.50195192339017,19.395976657251573,45.429049563816044,-0.2623074147850275,0.244444444,0.03076923,0.28717949,"Harold Castro",14691,605612
"Josh Rojas","- - -",2023,29,0.641047825,4,47,40,12,0,350,314,0.245222929,0.313304721,27,56,17,0,3,1,0.092356688,81,0.303468208,0.337579617,4,0.9761487484898435,0.28351953677359343,-10.197535546865314,32.44792742804066,77.77976178297051,1.7527696508914232,0.231428571,0.0373444,0.28630705,"Josh Rojas",19734,668942
"Brett Sullivan","SDP",2023,29,0.528136663,1,7,6,0,0,86,81,0.209876543,0.258064516,4,13,3,0,1,0,0.074074074,19,0.244186046,0.283950617,1,-0.4615287104206669,0.2324647265811299,-6.135983938398981,4.342615535435057,45.07489611492812,-0.13098710170015693,0.220930232,0.01587302,0.28571429,"Brett Sullivan",18217,664954
"Oswald Peraza","NYY",2023,23,0.538692006,2,15,14,4,3,191,173,0.190751445,0.256198347,13,23,8,0,1,5,0.080924855,50,0.267015706,0.2716763,0,-0.41001344799827777,0.24572454634761312,-11.524234224619258,11.74800414168657,51.070412857022674,-0.782144186552614,0.261780104,0.04065041,0.28455285,"Oswald Peraza",22823,672724
"Johan Rojas","PHI",2023,22,0.771302352,2,24,23,14,1,164,149,0.302013422,0.409523809,5,32,9,2,1,4,0.127516779,42,0.341772151,0.429530201,0,1.4721355949806172,0.3352182330209998,2.294137385694547,22.2765828939362,109.66978620966461,2.062011929694563,0.25609756,0.00884956,0.28318584,"Johan Rojas",24336,679032
"Garrett Hampson","MIA",2023,28,0.729488087,3,30,23,5,0,252,221,0.276018099,0.379084967,23,45,12,1,3,3,0.104072398,67,0.34939759,0.380090497,2,0.5995897677494606,0.3229085015484607,0.9488681990826172,31.65360154101491,99.3740613645086,0.4529362372122705,0.265873015,0.02515723,0.28301887,"Garrett Hampson",19262,641658
"Taylor Walls","TBR",2023,26,0.637931034,8,50,36,22,1,349,303,0.201320132,0.261083743,44,39,12,2,1,1,0.132013201,92,0.304597701,0.333333333,0,0.7517349526241075,0.2869548723958005,-9.106916299901583,33.41670249507608,83.68284236364164,3.3306916374713182,0.263610315,0.03301887,0.28301887,"Taylor Walls",22458,670764
"Isaac Paredes","TBR",2023,24,0.839818888,31,71,98,1,0,571,492,0.25,0.25698324,58,68,24,0,11,20,0.237804878,104,0.35201401,0.487804878,1,4.251404660304006,0.3622980900695988,20.829279008044267,90.40230574710515,135.90487801939136,-0.9249480469152331,0.182136602,0.05912596,0.28277635,"Isaac Paredes",20036,670623
"Brad Miller","TEX",2023,33,0.667643922,1,8,6,0,0,67,56,0.214285714,0.244444444,10,7,4,0,1,0,0.125,11,0.328358208,0.339285714,1,-0.08043455818680054,0.3002377374848323,-1.0092096894722824,7.154350365724003,88.8782795627293,-0.13098710170015693,0.164179104,0.06521739,0.2826087,"Brad Miller",12775,543543
"Nate Eaton","KCR",2023,26,0.200471698,0,2,1,3,0,56,53,0.075471698,0.125,2,4,0,0,0,1,0,21,0.125,0.075471698,0,-0.8881926309708421,0.10085635632276535,-10.11640279816708,-3.293128722182126,-53.779401853163236,0.5460641435347497,0.375,0,0.28125,"Nate Eaton",25055,681987
"Jace Peterson","- - -",2023,33,0.611224948,6,35,37,15,2,430,374,0.211229946,0.27037037,47,59,10,4,7,4,0.096256685,101,0.303738317,0.307486631,3,0.4078478059744884,0.27471115989304484,-15.630034275739533,36.762963093430656,73.48905407428555,1.3236906062811613,0.23488372,0.04676259,0.28057554,"Jace Peterson",12325,607054
"Jake Meyers","HOU",2023,27,0.678064705,10,42,33,5,2,341,309,0.226537216,0.283018867,26,43,16,1,2,5,0.155339806,88,0.296187683,0.381877022,1,1.2487576443632682,0.2967231222960956,-6.131772114402571,35.41709324114867,87.96183875184926,-0.4143352201208472,0.258064516,0.06306306,0.27927928,"Jake Meyers",20308,676694
"Jonathan Araúz","NYM",2023,24,0.491260593,3,3,9,0,0,66,59,0.13559322,0.131578947,5,5,0,0,1,0,0.152542373,18,0.203125,0.288135593,0,-0.2872451128082777,0.21725756209343672,-5.542566178477601,2.4991496967903815,34.7162067096024,-0.07705123629420996,0.272727272,0.06976744,0.27906977,"Jonathan Arauz",20275,660620
"José Tena","CLE",2023,22,0.584440227,0,2,3,0,0,34,31,0.225806451,0.388888888,3,5,2,0,0,0,0.064516129,13,0.294117647,0.29032258,0,-0.18457116560248493,0.26435043706613426,-1.5254919701895298,2.6172101473727647,65.22337396205138,-0.061640989035367966,0.382352941,0.05555556,0.27777778,"Jose Tena",23691,677588
"TJ Friedl","CIN",2023,27,0.819402895,18,73,66,27,6,556,488,0.278688524,0.308093994,47,88,22,8,0,10,0.18852459,90,0.352189781,0.467213114,3,3.9224834392241097,0.3526914141513748,15.846114291345302,83.59147833148164,115.46671261726016,1.7579940184950829,0.161870503,0.03178484,0.27628362,"TJ Friedl",19522,670770
"Nick Madrigal","CHC",2023,26,0.663270536,2,34,28,10,2,294,270,0.262962962,0.282786885,10,52,16,1,3,9,0.088888889,24,0.311418685,0.351851851,0,1.1975199480492924,0.293640889304732,-6.03921454801511,29.782974350905903,84.94904424787619,0.608780165668577,0.081632653,0.00796813,0.2749004,"Nick Madrigal",20521,663611
"Corey Dickerson","WSN",2023,34,0.637061402,2,12,17,0,1,152,144,0.25,0.295652173,7,26,7,1,3,0,0.104166666,28,0.282894736,0.354166666,1,-0.5858952216135294,0.27697801472325073,-5.22578211102456,13.294533238077461,71.58493487931716,-0.6763471229933202,0.184210526,0.03418803,0.27350427,"Corey Dickerson",10762,572816
"Ryan Kreidler","DET",2023,25,0.222222222,0,2,0,0,0,18,18,0.111111111,0.181818181,0,2,0,0,0,0,0,7,0.111111111,0.111111111,0,-0.1722645050345893,0.09805958800845677,-3.293510036817571,-1.1003147981081214,-50.08872786187125,-0.015410247258841991,0.388888888,0,0.27272727,"Ryan Kreidler",25867,668952
"Tyler Fitzgerald","SFG",2023,25,0.733455882,2,3,5,2,0,34,32,0.21875,0.25,2,3,2,0,0,0,0.25,10,0.264705882,0.46875,0,0.16600651667311167,0.3098568074843463,-0.24052097041248535,3.9021811471498085,95.23827210790374,0.3614743878133595,0.294117647,0.04545455,0.27272727,"Tyler Fitzgerald",26208,666149
"Jeff McNeil","NYM",2023,31,0.71111111,10,75,55,10,0,648,585,0.27008547,0.288499025,39,119,25,4,5,18,0.107692307,65,0.333333333,0.377777777,3,2.428413269440492,0.3141714795615322,-2.2620317798104623,76.69299681372974,99.6857633009006,0.6438982710242271,0.100308641,0.01330798,0.26996198,"Jeff McNeil",15362,643446
"Andrés Giménez","CLE",2023,24,0.712289224,15,76,62,30,6,616,557,0.251346499,0.288683602,32,93,27,5,10,20,0.147217235,112,0.31372549,0.398563734,3,3.808092193890218,0.3091371307036364,-4.725854239919014,70.33016059591549,96.26601302436137,2.3734042746946216,0.181818181,0.05530973,0.2699115,"Andres Gimenez",19950,665926
"J.P. Martínez","TEX",2023,27,0.575,1,7,4,0,0,44,40,0.225,0.32,2,7,1,0,0,0,0.1,16,0.25,0.325,2,-0.3068782772112172,0.24585041403770447,-2.650197928600762,2.7109459882445597,51.181233538314174,-0.06934611266478896,0.363636363,0.03846154,0.26923077,"J.P. Martinez",24451,679881
"Andrew Benintendi","CHW",2023,28,0.681678337,5,72,45,13,2,621,562,0.261565836,0.301486199,52,106,34,2,12,3,0.09430605,89,0.325806451,0.355871886,3,-0.344089545757331,0.2989925690782749,-9.996205750556157,65.66902998491986,87.48942370842818,0.553844666108489,0.14331723,0.0293501,0.26834382,"Andrew Benintendi",17901,643217
"Nick Gonzales","PIT",2023,24,0.615542621,2,12,13,0,1,128,115,0.208695652,0.278481012,6,13,8,1,0,4,0.139130434,36,0.267716535,0.347826086,2,-0.09071159897685385,0.2683430393849771,-5.318596480398498,10.277458550424257,62.82968021193296,-0.5992958866991103,0.28125,0.03658537,0.26829268,"Nick Gonzales",27490,693304
"Curt Casali","CIN",2023,34,0.49032258,0,8,6,0,0,96,80,0.175,0.245614035,11,12,2,0,1,2,0.025,23,0.29032258,0.2,0,-0.26613546729996773,0.2385473334661094,-6.364513485947445,5.332527787169621,38.946327275449946,-0.1926280907355249,0.239583333,0.01666667,0.26666667,"Curt Casali",12510,592200
"Tyler Heineman","- - -",2023,32,0.698768196,0,5,3,1,0,47,38,0.236842105,0.3,8,7,1,1,0,1,0.078947368,8,0.382978723,0.315789473,0,0.43365730195292496,0.3251831975389034,0.2657613221852302,5.992437778815461,106.90634993917132,0.07671802490949631,0.170212765,0,0.26666667,"Tyler Heineman",13897,623168
"Sam Haggerty","SEA",2023,29,0.705145321,1,13,5,10,1,108,91,0.252747252,0.301369863,15,18,3,1,0,1,0.087912088,17,0.364485981,0.34065934,0,0.13947332759191408,0.3210696305069968,0.2417211225446553,13.400892554801354,109.64538595963367,1.3159477831795812,0.157407407,0.01333333,0.26666667,"Sam Haggerty",18054,664059
"Kyle Lewis","ARI",2023,27,0.458605663,1,2,2,0,0,54,51,0.156862745,0.24137931,3,5,2,0,0,0,0.098039215,21,0.203703703,0.25490196,0,-0.4735614000569571,0.20355575724884314,-5.149315358316902,1.4302703578114468,20.35448184410354,-0.061640989035367966,0.388888888,0.06666667,0.26666667,"Kyle Lewis",19508,641786
"Nick Allen","OAK",2023,24,0.550286606,4,29,20,5,1,329,303,0.221122112,0.253012048,17,57,4,2,8,1,0.0660066,52,0.263157894,0.287128712,2,-0.31190790508133753,0.2445513556247156,-20.17120237375458,19.91553282265703,54.21252461070756,0.00003769947215914726,0.158054711,0.01158301,0.26640927,"Nick Allen",22277,669397
"José Azocar","SDP",2023,27,0.640987877,2,16,9,8,2,102,91,0.23076923,0.292307692,4,13,6,0,2,2,0.131868132,24,0.278350515,0.362637362,0,-0.1290253428588174,0.2801995842727189,-3.2338708415753414,9.19423551111154,77.07558929908532,0.6094465884380043,0.235294117,0.06944444,0.26388889,"Jose Azocar",18821,640492
"Austin Wynns","- - -",2023,32,0.544528709,1,11,10,1,0,145,130,0.207692307,0.285714285,9,20,6,0,4,2,0.069230769,39,0.267605633,0.276923076,1,0.15164385301834282,0.2452995218861271,-8.788034619059468,8.879371470544433,38.4857580982942,-0.03885882953181863,0.268965517,0.02105263,0.26315789,"Austin Wynns",15271,642851
"Bligh Madris","HOU",2023,27,0.458974358,0,4,0,0,0,30,26,0.153846153,0.210526315,4,3,1,0,0,0,0.038461539,7,0.266666666,0.192307692,0,-0.26659110906827815,0.22249942620595295,-2.388746444274862,1.266578953574221,36.51576804509029,-0.05393586540594697,0.233333333,0.05263158,0.26315789,"Bligh Madris",20054,676632
"Carlos Pérez","CHW",2023,26,0.611089718,1,5,3,0,0,53,49,0.204081632,0.243243243,4,5,4,0,2,0,0.142857143,11,0.264150943,0.346938775,0,-0.18582173999213655,0.26746110421306685,-2.241051284813236,4.216690251386811,65.6342742562492,-0.06934611266478896,0.207547169,0.07894737,0.26315789,"Carlos Perez",20805,656024
"Ha-Seong Kim","SDP",2023,27,0.748816214,17,84,60,38,9,626,538,0.260223048,0.305970149,75,100,23,0,7,3,0.137546468,124,0.351046698,0.397769516,5,4.237433042371789,0.3300074593674752,6.047829456498097,82.32228609161564,110.46600054447109,2.4374908418394625,0.198083067,0.04245283,0.26179245,"Ha-Seong Kim",27506,673490
"Joey Bart","SFG",2023,26,0.52752571,0,9,5,0,0,95,87,0.206896551,0.276923076,3,13,5,0,0,4,0.057471265,23,0.263157894,0.264367816,1,-0.025536477688921366,0.23877381462799876,-6.280347567058312,5.2948495261304505,47.58535859752314,-0.15410247258841991,0.242105263,0.06153846,0.26153846,"Joey Bart",21524,663698
"David Hamilton","BOS",2023,25,0.438228437,0,2,0,2,1,39,33,0.121212121,0.173913043,6,2,2,0,1,0,0.06060606,10,0.256410256,0.181818181,0,-0.2386142079962023,0.2161029393856342,-3.312550615744867,1.4393724014589406,24.780702478569747,-0.08371902629733086,0.256410256,0,0.26086957,"David Hamilton",27531,666152
"Brice Turang","MIL",2023,23,0.584898208,6,46,34,26,4,448,404,0.217821782,0.267973856,38,70,9,3,9,1,0.081683168,94,0.285393258,0.29950495,2,-0.1795941738482086,0.2616598807476662,-21.101665158935358,33.48452744894428,60.57603795047585,2.679534552618861,0.209821428,0.02857143,0.26031746,"Brice Turang",22186,668930
"Josh Harrison","PHI",2023,35,0.554420029,2,8,10,0,0,114,103,0.203883495,0.228915662,3,16,3,0,2,6,0.08737864,20,0.263157894,0.291262135,2,-0.6283827683128007,0.24827893522747777,-6.636495442058362,7.253741069768153,51.387056798138744,-0.1926280907355249,0.175438596,0.02352941,0.25882353,"Josh Harrison",8202,543281
"Kolten Wong","- - -",2023,32,0.519392857,4,25,27,3,2,250,224,0.183035714,0.217647058,18,31,6,0,1,5,0.080357143,53,0.256,0.263392857,3,-0.7248498985054168,0.23597544169425963,-17.1082460646939,13.35279891738179,49.56475452584127,-0.6602327534928918,0.212,0.01724138,0.25862069,"Kolten Wong",12532,543939
"Rafael Ortega","NYM",2023,32,0.612670564,1,16,8,6,1,136,114,0.219298245,0.3,20,21,3,0,0,1,0.052631579,33,0.34074074,0.271929824,0,0.2604182088432929,0.2882422813662776,-3.4034158516922153,13.16739261855696,82.3032391647964,0.45430678222328424,0.242647058,0,0.25609756,"Rafael Ortega",10323,542364
"Luis Guillorme","NYM",2023,28,0.615238396,1,12,9,0,0,120,107,0.224299065,0.29113924,10,16,6,1,4,0,0.102803738,28,0.288135593,0.327102803,1,-0.34524094592535487,0.26854053572711784,-4.966501598222526,9.654799993173805,69.09550067179676,-0.1926280907355249,0.233333333,0.01219512,0.25609756,"Luis Guillorme",16451,641645
"Clint Frazier","CHW",2023,28,0.54505582,0,10,3,4,2,76,66,0.196969696,0.302325581,10,11,1,1,0,0,0.045454546,23,0.302631578,0.242424242,0,-0.34792375676878995,0.25630995003800644,-3.917425696581553,5.342731977969457,57.90516486973461,-0.2059636707417667,0.302631578,0,0.25581395,"Clint Frazier",15983,640449
"Nolan Schanuel","LAA",2023,21,0.73179038,1,19,6,0,0,132,109,0.275229357,0.325842696,20,26,3,0,1,3,0.055045872,19,0.401515151,0.330275229,0,0.015913337635863722,0.3364999740178348,1.9870137942181896,18.070445544754154,112.23264933282182,-0.3698459342122078,0.143939393,0.02222222,0.25555556,"Nolan Schanuel",33189,694384
"Reese McGuire","BOS",2023,28,0.66828877,1,15,16,2,1,206,187,0.267379679,0.365671641,11,36,12,1,2,1,0.090909091,53,0.31,0.35828877,1,0.4986184707820853,0.29325176775455475,-4.298130969687778,20.801770095542594,78.25424648520143,-0.3919239714741707,0.257281553,0.02836879,0.25531915,"Reese McGuire",15674,624512
"Travis Jankowski","TEX",2023,32,0.688627161,1,34,30,19,1,287,247,0.263157894,0.310679611,35,51,12,1,6,2,0.068825911,42,0.356643356,0.331983805,2,1.1512819866515756,0.31229395862225884,-1.4493730083236247,33.51990663109927,97.2347106994797,2.6998711340129375,0.146341463,0,0.25480769,"Travis Jankowski",13768,608671
"Alika Williams","PIT",2023,24,0.517795022,0,7,6,0,0,112,101,0.198019801,0.303030303,9,15,5,0,2,1,0.049504951,35,0.27027027,0.247524752,0,-0.34521765425452366,0.23825213715836807,-7.452723876158814,6.193824275811096,42.65721555288654,-0.1926280907355249,0.3125,0.02985075,0.25373134,"Alika Williams",27604,675961
"Austin Barnes","LAD",2023,33,0.49785444,2,15,11,2,1,200,178,0.17977528,0.222222222,17,25,5,0,7,2,0.061797753,43,0.256281407,0.241573033,2,-0.6625269952697195,0.22900889596747392,-14.84374695743348,9.525089028227073,40.76903583968025,-0.3611034769564867,0.215,0.02898551,0.25362319,"Austin Barnes",12158,605131
"Matthew Batten","SDP",2023,28,0.713405796,2,19,11,2,2,139,120,0.258333333,0.329545454,17,23,6,0,0,1,0.1,30,0.355072463,0.358333333,0,0.41125911445151053,0.32119894977928937,0.32603267799121055,17.262373688025296,104.56091511272147,-0.7600661492906511,0.215827338,0.01098901,0.25274725,"Matthew Batten",20157,676946
"Austin Nola","SDP",2023,33,0.452307692,1,9,8,0,0,154,130,0.146153846,0.183673469,18,15,3,0,5,2,0.046153846,31,0.26,0.192307692,0,-0.9005851047551428,0.21967792987823487,-12.623094802572357,6.140908906386268,36.50282995855124,-0.26967932702973485,0.201298701,0.00970874,0.25242718,"Austin Nola",15941,543592
"Luis Arraez","MIA",2023,26,0.861498256,10,71,69,3,2,617,574,0.353658536,0.362101313,35,160,30,3,18,4,0.114982578,34,0.392857142,0.468641114,3,3.323498830224315,0.3689238081867545,25.902455147886542,101.08031416364935,130.22199473472617,-1.7004244434647262,0.055105348,0.03492647,0.25183824,"Luis Arraez",18568,650333
"Juan Yepez","STL",2023,25,0.546153846,2,5,2,0,1,65,60,0.183333333,0.236842105,4,8,1,0,0,1,0.116666667,20,0.246153846,0.3,0,-0.5312987642879122,0.24341325117991522,-4.046630045783364,3.8732416495563156,50.19366156869689,-0.5222446504049003,0.307692307,0.075,0.25,"Juan Yepez",18400,660766
"Eguy Rosario","SDP",2023,23,0.77027027,2,6,6,0,0,37,36,0.25,0.318181818,1,5,1,1,1,0,0.25,12,0.27027027,0.5,0,0.23789072620657642,0.3224163393716554,0.12419445475185027,4.632429112099052,105.37703383004526,-0.046230741776525974,0.324324324,0.08333333,0.25,"Eguy Rosario",19964,666703
"Cam Eden","TOR",2023,25,0.333333332,0,1,0,0,0,6,6,0.166666666,0.25,0,1,0,0,0,0,0,2,0.166666666,0.166666666,0,-0.11284283802455267,0.14708938201268515,-0.8535197669210539,-0.12245468735123732,-15.94869911824827,-0.007705123629420996,0.333333333,0.25,0.25,"Cam Eden",25476,686490
