Season,Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
2025,"Saul Teran","PHI","A",23,1,0,0,4,0,0,0,0,0,,3.2,14,4,0,0,0,1,0,0,0,0,9,22.090888502203214,2.4545431669114683,9,0,0.64285714,0.07142857,0.57142857,0.30769231,1.3636350927285934,1,1,0,-0.042861121157582005,0.042861121157582005,-0.042861121157582005,1,2,0.5,0.5,0,0,0,0.75,0,0.25,0.25806452,24,38,62,"sa3018296"
2025,"Andre Sanchez","LAA","A",22,0,1,3.2400012359623855,3,2,0,0,0,0,,8.1,38,6,5,3,0,7,0,1,1,0,7,7.560002883912233,7.560002883912233,1,0,0.18421053,0.18421053,0,0.2,1.5600005950930005,0.26086957,0.64285714,3.2400012359623855,5.612912063598808,-2.372910827636422,6.136157173143126,0.26086957,2.2,0.272727272,0.5,0.227272727,0.4,0,0.60869565,0.17391304,0.2173913,0.10738255,60,89,149,"sa3018297"
2025,"Walbert Urena","LAA","AA",21,0,1,6.136366296406788,2,2,0,0,0,0,,7.1,38,9,7,5,0,7,0,1,1,1,10,12.272732592813576,8.590912814969503,1.42857143,0,0.26315789,0.18421053,0.07894737,0.3,2.1818191276113024,0.45,0.58823529,6.136366296406788,3.926072829617059,2.2102934667897287,4.270522492269795,0.45,5,0.333333333,0.555555555,0.111111111,0.5,0,0.3,0.1,0.6,0.15686275,62,91,153,"sa3018298"
2025,"Eybersson Polanco","BOS","A",21,0,0,17.181802168380276,3,0,0,0,0,1,,3.2,23,6,7,7,0,7,0,0,1,0,1,2.4545431669114683,17.181802168380276,0.14285714,0,0.04347826,0.30434783,-0.26086957,0.375,3.545451241094343,0.4,0.46153846,17.181802168380276,9.260186736844364,7.921615431535912,9.759652644504023,0.4,4.5,0.266666666,0.6,0.133333333,0,0,0.4,0.26666667,0.33333333,0.06542056,50,57,107,"sa3018301"
2025,"Reynaldo Yean","LAD","A+",21,0,0,16.87497837471753,3,0,0,0,1,0,,2.2,15,3,5,5,0,3,0,1,0,0,2,6.749991349887012,10.124987024830519,0.66666667,0,0.13333333,0.2,-0.06666667,0.27272727,2.249997116629004,0.33333333,0.28571429,16.87497837471753,6.450987738375822,10.423990636341706,7.045169785815098,0.33333333,2.5,0.222222222,0.555555555,0.222222222,0,0,0.77777778,0.22222222,0,0.078125,36,28,64,"sa3018303"
2025,"Jose Montero","CIN","A+",21,1,0,0,2,2,0,0,0,0,,9,38,6,1,0,0,3,0,0,0,1,8,8,3,2.66666667,0,0.21052632,0.07894737,0.13157895,0.17142857,1,0.22222222,0.88888889,0,2.673213805092706,-2.673213805092706,3.113349219080475,0.22222222,3,0.166666666,0.625,0.208333333,0.2,0,0.48148148,0.33333333,0.18518519,0.17829457,46,83,129,"sa3018312"
2025,"Angel Roman","WSN","A",21,0,0,15.88234403142142,2,2,0,0,0,0,,5.2,34,11,10,10,1,6,0,1,0,0,5,7.94117201571071,9.529406418852851,0.83333333,1.588234403142142,0.14705882,0.17647059,-0.02941177,0.40740741,2.999998317046268,0.47619048,0.48192771,15.88234403142142,8.313665126188088,7.568678905233332,7.47387650738569,0.47619048,0.888888888,0.227272727,0.363636363,0.409090909,0.222222222,0.111111111,0.54545455,0.18181818,0.27272727,0.02727273,53,57,110,"sa3018314"
2025,"Nixon Encarnacion","LAA","A",20,0,0,21.599957256401723,2,0,0,0,0,0,,1.2,11,3,4,4,1,4,0,0,4,0,3,16.199967942301292,21.599957256401723,0.75,5.399989314100431,0.27272727,0.36363636,-0.09090909,0.42857143,4.199991688744779,0.66666667,0.53571429,21.599957256401723,15.812889046713646,5.787068209688076,9.0593922309186,0.66666667,0,0.5,0,0.5,0.5,0.5,0.25,0.5,0.25,0.15909091,22,22,44,"sa3018319"
2025,"Raimy Rodriguez","HOU","A",19,0,0,10.8,2,1,0,0,0,0,,5,25,5,6,6,1,7,0,0,1,1,7,12.6,12.6,1,1.8,0.28,0.28,0,0.27777778,2.4,0.4,0.56603774,10.8,8.078373384475707,2.7216266155242934,6.394061735272407,0.4,0.6,0.272727272,0.272727272,0.454545454,0.2,0.2,0.54545455,0.18181818,0.27272727,0.06837607,56,61,117,"sa3018326"
2025,"Victor Cabreja","PIT","A",23,0,0,4.7647032094264254,2,0,0,0,0,0,,5.2,26,6,3,3,0,2,0,2,0,0,4,6.352937612568568,3.176468806284284,2,0,0.15384615,0.07692308,0.07692308,0.27272727,1.4117639139041263,0.33333333,0.7,4.7647032094264254,4.7539261139802615,0.010777095446163898,7.24366475589382,0.33333333,0.25,0.166666666,0.166666666,0.666666666,0.083333333,0,0.22222222,0.38888889,0.38888889,0.0776699,35,68,103,"sa3018342"
2025,"Alfredo Romero","CHC","A",22,0,1,12.789480103683523,3,0,0,0,0,0,,6.1,39,10,9,9,0,8,0,2,1,2,8,11.368426758829798,11.368426758829798,1,0,0.20512821,0.20512821,0,0.34482759,2.8421066897074496,0.47619048,0.55,12.789480103683523,6.2889008098037245,6.500579293879799,7.300977916048467,0.47619048,1.428571428,0.19047619,0.476190476,0.333333333,0.285714285,0,0.57142857,0.19047619,0.23809524,0.17763158,66,86,152,"sa3018345"
2025,"Jose Fernandez","MIA","A",21,0,0,0,1,0,0,0,0,0,,0.1,4,0,0,0,0,3,0,0,0,0,1,27.00026956469727,81.00080869409182,0.33333333,0,0.25,0.75,-0.5,0,9.000089854899091,0,1,0,25.048253818459408,-25.048253818459408,25.048253818459408,0,0,0,0,0,0,0,,,,0,12,6,18,"sa3018346"
2025,"Frankeli Arias","CHW","A+",22,0,0,5.400005536085082,2,0,0,0,0,0,,3.1,13,4,2,2,1,0,0,0,1,0,4,10.800011072170165,0,4,2.700002768042541,0.30769231,0,0.30769231,0.30769231,1.2000012302411294,0.375,0.76923077,5.400005536085082,5.59230405092397,-0.19229851483888805,2.4371066692847903,0.375,3,0.111111111,0.666666666,0.222222222,0,0.5,0.55555556,0.11111111,0.33333333,0.12244898,18,31,49,"sa3018352"
2025,"Rafael Sanchez","TOR","AA",25,0,0,1.8,2,2,0,0,0,0,,10,39,6,3,2,0,4,0,0,0,1,13,11.7,3.6,3.25,0,0.33333333,0.1025641,0.23076923,0.17142857,1,0.27272727,0.7,1.8,2.3987319946289065,-0.5987319946289065,3.320954239368439,0.27272727,1.25,0.181818181,0.454545454,0.363636363,0.25,0,0.45454545,0.22727273,0.31818182,0.16107383,54,95,149,"sa3018362"
2025,"Yenrri Rojas","CHC","A",21,0,1,3.1153834726687677,2,1,0,0,0,0,,8.2,34,5,3,3,0,6,0,0,1,0,6,6.230766945337535,6.230766945337535,1,0,0.17647059,0.17647059,0,0.17857143,1.2692303036798684,0.22727273,0.72727273,3.1153834726687677,4.770680822846545,-1.6552973501777775,5.193306060503932,0.22727273,3.25,0.227272727,0.59090909,0.181818181,0,0,0.27272727,0.45454545,0.27272727,0.10884354,57,90,147,"sa3018366"
2025,"Yunior Marte","KCR","A",21,0,0,3.3750008046628963,3,3,0,0,0,0,,13.1,52,9,6,5,1,5,0,0,0,0,14,9.450002253056109,3.3750008046628963,2.8,0.6750001609325793,0.26923077,0.09615385,0.17307692,0.19148936,1.0500002503395678,0.25,0.63492063,3.3750008046628963,4.078373384475708,-0.7033725798128119,3.7901395788529384,0.25,1.4,0.25,0.4375,0.3125,0.3,0.1,0.39393939,0.27272727,0.33333333,0.16363636,82,138,220,"sa3018367"
2025,"Riskiel Tineo","MIA","A",22,0,0,27,1,0,0,0,0,0,,1,10,2,6,3,0,4,0,0,2,0,1,9,36,0.25,0,0.1,0.4,-0.3,0.33333333,6,0.4,0,27,14.048044157028198,12.951955842971802,16.399465304613113,0.4,0,0.5,0,0.5,0,0,0.4,0.4,0.2,0.05714286,19,16,35,"sa3018375"
2025,"Andres Nolaya","BAL","A",20,0,0,18,1,0,0,0,0,0,,1,7,2,2,2,0,2,0,0,0,0,1,9,18,0.5,0,0.14285714,0.28571429,-0.14285714,0.4,4,0.5,0.5,18,8.078373384475707,9.921626615524293,11.741126787662505,0.5,0,0,0,1,0.25,0,0.5,0.25,0.25,0.02564103,17,22,39,"sa3018563"
2025,"Cole Ayers","NYY","A+",25,0,0,0,3,0,0,0,1,0,,4.1,14,0,0,0,0,1,0,0,0,0,4,8.307698402183535,2.0769246005458837,4,0,0.28571429,0.07142857,0.21428571,0,0.23076940006065372,0,1,0,2.9384555128192904,-2.9384555128192904,3.224919512609885,0,6,0.222222222,0.666666666,0.111111111,1,0,0.77777778,0.11111111,0.11111111,0.09230769,19,46,65,"sa3018791"
2025,"Giomar Diaz","ATL","A+",22,1,0,2.0769246005458837,3,0,0,0,0,0,,4.1,20,3,1,1,0,5,0,0,0,0,5,10.384623002729418,10.384623002729418,1,0,0.25,0.25,0,0.2,1.8461552004852297,0.3,0.875,2.0769246005458837,5.246149513425827,-3.1692249128799435,6.105541512797613,0.3,2,0.1,0.6,0.3,0.333333333,0,0.4,0.5,0.1,0.1097561,32,50,82,"sa3018797"
2025,"Antonio Menendez","TBR","AAA",26,1,0,0,2,0,0,0,0,0,,2.2,9,1,0,0,0,1,0,0,0,0,1,3.374995674943506,3.374995674943506,1,0,0.11111111,0.11111111,0,0.125,0.7499990388763347,0.14285714,1,0,3.916881271452328,-3.916881271452328,6.097002741837425,0.14285714,0.75,0,0.428571428,0.571428571,0.25,0,0.14285714,0.28571429,0.57142857,0.02857143,14,21,35,"sa3018799"
2025,"Joseph Montalvo","DET","AA",23,0,0,18.692321404912953,3,2,0,0,0,0,,4.1,27,10,9,9,1,4,0,0,0,0,4,8.307698402183535,8.307698402183535,1,2.0769246005458837,0.14814815,0.14814815,0,0.43478261,3.230771600849152,0.5,0.3968254,18.692321404912953,7.721811795660019,10.970509609252932,6.317964650930005,0.5,1.666666666,0.157894736,0.526315789,0.315789473,0,0.166666666,0.47368421,0.36842105,0.15789474,0.05714286,40,65,105,"sa3018802"
2025,"Anfernny Reyes","MIL","A",21,0,0,9,3,0,0,0,1,0,,3,16,2,3,3,0,4,0,2,0,1,3,9,12,0.75,0,0.1875,0.25,-0.0625,0.2,2,0.28571429,0.625,9,8.078373384475707,0.9216266155242927,8.688832285006841,0.28571429,2,0.142857142,0.571428571,0.285714285,0.5,0,0.71428571,0.14285714,0.14285714,0.10169492,29,30,59,"sa3018807"
2025,"Jarlin Susana","WSN","AA",21,0,1,2,2,2,0,0,0,0,,9,39,7,3,2,0,5,0,1,2,0,13,13,5,2.6,0,0.33333333,0.12820513,0.20512821,0.21212121,1.3333333333333333,0.35,0.76923077,2,2.909843105740018,-0.909843105740018,3.6783616430229618,0.35,1.333333333,0.222222222,0.444444444,0.333333333,0.5,0,0.42105263,0.10526316,0.47368421,0.14193548,59,96,155,"sa3018808"
2025,"Luis Flores","CLE","A",21,0,0,16.2,4,0,0,0,0,0,,5,27,5,9,9,0,7,0,1,3,2,10,18,12.6,1.42857143,0,0.37037037,0.25925926,0.11111111,0.26315789,2.4,0.55555556,0.30769231,16.2,4.878373384475708,11.321626615524291,5.427786394953728,0.55555556,0.333333333,0.555555555,0.111111111,0.333333333,0.333333333,0,0.33333333,0.33333333,0.33333333,0.19834711,55,66,121,"sa3018818"
2025,"Bryan Bautista","BAL","A",21,0,0,15.428594024847,3,0,0,0,1,0,,2.1,12,1,4,4,0,4,0,1,1,0,3,11.57144551863525,15.428594024847,0.75,0,0.25,0.33333333,-0.08333333,0.14285714,2.14286028122875,0.25,0.33333333,15.428594024847,7.935521890687458,7.493072134159542,8.7203987694499,0.25,0,0.5,0,0.5,0,0,0.25,0.25,0.5,0.03773585,26,27,53,"sa3018820"
2025,"Fernando Perez","TOR","A+",21,0,0,3.857142857142857,2,2,0,0,0,0,,7,32,9,7,3,0,3,0,0,0,0,4,5.142857142857143,3.857142857142857,1.33333333,0,0.125,0.09375,0.03125,0.31034483,1.7142857142857142,0.36,0.41666667,3.857142857142857,3.8829605783735004,-0.025817721230643187,5.28027347283704,0.36,2.142857142,0.083333333,0.625,0.291666666,0.571428571,0,0.52,0.16,0.32,0.10679612,35,68,103,"sa3018826"
2025,"Enmanuel Pinales","SDP","A+",24,1,0,0,2,2,0,0,0,0,,8.2,32,3,0,0,0,5,0,0,0,0,11,11.423072733118815,5.1923057877812795,2.2,0,0.34375,0.15625,0.1875,0.11111111,0.9230765844944497,0.1875,1,0,2.64329957143784,-2.64329957143784,3.283188515525577,0.1875,0.857142857,0.1875,0.375,0.4375,0.285714285,0,0.5,0.125,0.375,0.12598425,53,74,127,"sa3018832"
2025,"Didier Fuentes","ATL","A+",20,0,1,7.875,2,2,0,0,0,0,,8,36,6,7,7,0,5,0,1,2,1,9,10.125,5.625,1.8,0,0.25,0.13888889,0.11111111,0.2,1.375,0.28571429,0.41666667,7.875,4.092302513122559,3.7826974868774412,5.95431714579463,0.28571429,0.416666666,0.15,0.25,0.6,0.166666666,0,0.38095238,0.33333333,0.28571429,0.14492754,53,85,138,"sa3018841"
2025,"Domingo Geronimo","LAD","A",20,2,0,3.6,3,0,0,0,0,0,,5,21,4,2,2,1,2,0,0,1,0,5,9,3.6,2.5,1.8,0.23809524,0.0952381,0.14285714,0.21052632,1.2,0.23076923,0.86956522,3.6,6.212911605834961,-2.612911605834961,4.484986455738545,0.23076923,1.6,0.071428571,0.571428571,0.357142857,0.4,0.2,0.42857143,0.28571429,0.28571429,0.1375,28,52,80,"sa3018851"
2025,"Jorger Petri","DET","A",20,1,0,0,1,0,0,0,0,0,,1.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.048044157028198,-4.048044157028198,5.811614380071417,0,1,0,0.5,0.5,0,0,0.5,0,0.5,0,3,9,12,"sa3018855"
2025,"Jeral Vizcaino","CHC","A",23,0,0,9,2,0,0,0,1,0,,2,12,4,2,2,0,2,0,0,0,0,1,4.5,9,0.5,0,0.08333333,0.16666667,-0.08333333,0.4,3,0.44444444,0.66666667,9,6.078373384475708,2.921626615524292,6.536217559874058,0.44444444,6,0.222222222,0.666666666,0.111111111,0,0,0.66666667,0,0.33333333,0.0212766,23,24,47,"sa3018866"
2025,"Christian Zazueta","LAD","A",20,0,1,6.136366296406788,2,2,0,0,0,0,,7.1,35,9,5,5,2,3,0,1,0,0,8,9.81818607425086,3.6818197778440727,2.66666667,2.454546518562715,0.22857143,0.08571429,0.14285714,0.29032258,1.6363643457084767,0.33333333,0.78431373,6.136366296406788,7.412912906300502,-1.276546609893714,5.175569665839157,0.33333333,0.818181818,0.130434782,0.391304347,0.478260869,0.181818181,0.181818181,0.30434783,0.34782609,0.34782609,0.16546763,54,85,139,"sa3018867"
2025,"Alfred Morillo","ARI","AA",23,0,0,8.100008304127623,3,0,0,0,0,0,,3.1,17,4,3,3,0,2,0,0,0,1,2,5.400005536085082,5.400005536085082,1,0,0.11764706,0.11764706,0,0.26666667,1.8000018453616942,0.30769231,0.5,8.100008304127623,4.345581479073202,3.7544268250544217,5.162474186454126,0.30769231,3.5,0.181818181,0.636363636,0.181818181,0,0,0.53846154,0.23076923,0.23076923,0.12676056,29,42,71,"sa3018870"
2025,"Elian Serrata","MIA","A",23,0,0,21.214271263210254,4,0,0,0,0,0,,4.2,30,4,11,11,0,9,0,4,0,0,5,9.642850574186479,17.357131033535662,0.55555556,0,0.16666667,0.3,-0.13333333,0.23529412,2.7857123880983163,0.33333333,0.35294118,21.214271263210254,10.262325638170596,10.951945625039658,11.522014680567453,0.33333333,1,0.166666666,0.416666666,0.416666666,0.2,0,0.41666667,0.16666667,0.41666667,0.04958678,68,53,121,"sa3018871"
2025,"Adolfo Oviedo","PIT","A",20,0,0,0,1,0,0,0,0,0,,1.1,7,2,0,0,0,0,0,1,0,0,1,6.750016696792419,0,1,0,0.14285714,0,0.14285714,0.33333333,1.5000037103983153,0.4,1,0,4.798046012227356,-4.798046012227356,5.679831123748965,0.4,3,0.2,0.6,0.2,0,0,0.4,0.2,0.4,0.16666667,9,15,24,"sa3018882"
2025,"Yeriel Santos","HOU","A+",21,0,1,9.391300453807808,2,0,0,0,0,0,,7.2,37,7,8,8,0,7,0,0,4,1,9,10.565213010533785,8.217387897081833,1.28571429,0,0.24324324,0.18918919,0.05405405,0.23333333,1.8260861993515183,0.33333333,0.42857143,9.391300453807808,4.483606698697884,4.907693755109924,5.293177942439089,0.33333333,2.2,0.238095238,0.523809523,0.238095238,0.2,0,0.47619048,0.23809524,0.28571429,0.13245033,65,86,151,"sa3018891"
2025,"Joseilyn Gonzalez","LAD","A+",23,0,1,7.2,3,1,0,0,0,1,,5,26,7,5,4,0,5,0,0,0,0,2,3.6,9,0.4,0,0.07692308,0.19230769,-0.11538462,0.33333333,2.4,0.36842105,0.58333333,7.2,5.650991582870484,1.5490084171295164,7.235479073226452,0.36842105,0.4,0.222222222,0.222222222,0.555555555,0.2,0,0.42105263,0.26315789,0.31578947,0.06930693,47,54,101,"sa3018910"
2025,"Alen Pineda","ATL","A",20,0,0,0,1,0,0,0,0,0,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.078373384475708,-4.078373384475708,4.078373384475708,0,3,0,1,0,0,0,0.66666667,0.33333333,0,0.1,2,8,10,"sa3018965"
2025,"Alain Pena","HOU","A+",22,0,1,11.25,2,2,0,0,0,0,,8,37,8,11,10,3,5,0,0,0,0,4,4.5,5.625,0.8,3.375,0.10810811,0.13513514,-0.02702703,0.25,1.625,0.2,0.22727273,11.25,9.842302513122558,1.4076974868774421,7.294820803962648,0.2,0.666666666,0.107142857,0.357142857,0.535714285,0.2,0.2,0.39285714,0.28571429,0.32142857,0.09174312,46,63,109,"sa3019050"
2025,"Kevin Valdez","CHC","A",23,0,0,6,1,0,0,0,0,0,,3,14,3,2,2,0,2,0,0,0,0,1,3,6,0.5,0,0.07142857,0.14285714,-0.07142857,0.25,1.6666666666666667,0.27272727,0.6,6,5.411706717809041,0.5882932821909588,5.716936168074608,0.27272727,9,0.09090909,0.818181818,0.09090909,0,0,0.54545455,0.18181818,0.27272727,0.12280702,28,29,57,"sa3019052"
2025,"Adonis Villavicencio","TEX","A+",24,0,0,3.8571402296745916,3,0,0,0,0,0,,4.2,22,6,2,2,0,3,0,1,0,0,2,3.8571402296745916,5.785710344511887,0.66666667,0,0.09090909,0.13636364,-0.04545455,0.33333333,1.9285701148372958,0.375,0.8,3.8571402296745916,5.806587059644599,-1.9494468299700074,6.870594696373814,0.375,1.5,0.333333333,0.4,0.266666666,0.75,0,0.375,0.25,0.375,0.07894737,31,45,76,"sa3019070"
2025,"Dawil Almonte","HOU","A",23,0,0,0,4,0,0,0,0,0,,4,13,0,0,0,0,0,0,1,0,0,4,9,0,4,0,0.30769231,0,0.30769231,0,0,0,1,0,2.828373384475708,-2.828373384475708,3.286217559874058,0,2,0.142857142,0.571428571,0.285714285,0.5,0,0.375,0.25,0.375,0.11538462,22,30,52,"sa3019084"
2025,"Dylan Heid","BAL","AA",27,0,0,2.700002768042541,3,0,0,0,1,0,,3.1,12,3,1,1,0,0,0,0,0,0,3,8.100008304127623,0,3,0,0.25,0,0.25,0.25,0.9000009226808471,0.33333333,0.66666667,2.700002768042541,1.9987301492672123,0.7012726187753289,2.3445638455932043,0.33333333,5,0.333333333,0.555555555,0.111111111,0,0,0.66666667,0.11111111,0.22222222,0.10869565,14,32,46,"sa3019113"
2025,"Aldrin Batista","CHW","A+",22,0,0,2.4545431669114683,1,1,0,0,0,0,,3.2,17,2,2,1,0,3,0,0,3,0,3,7.363629500734405,7.363629500734405,1,0,0.17647059,0.17647059,0,0.14285714,1.3636350927285934,0.18181818,0.6,2.4545431669114683,4.910483568759715,-2.4559404018482467,6.603222566283566,0.18181818,0.4,0.222222222,0.222222222,0.555555555,0.4,0,0.45454545,0.18181818,0.36363636,0.11688312,35,42,77,"sa3019119"
2025,"Alejandro Manzano","OAK","A",23,0,1,0,2,0,0,0,1,0,,5,19,2,1,0,0,2,0,0,0,0,5,9,3.6,2.5,0,0.26315789,0.10526316,0.15789474,0.11764706,0.8,0.16666667,0.75,0,3.6129116058349613,-3.6129116058349613,4.310571485757828,0.16666667,1,0.2,0.4,0.4,0.25,0,0.25,0.41666667,0.33333333,0.13333333,20,40,60,"sa3019125"
2025,"David Lorduy","CIN","A",21,0,1,4.090909090909091,3,3,0,0,0,0,,11,44,7,5,5,1,5,0,0,1,1,11,9,4.090909090909091,2.2,0.8181818181818182,0.25,0.11363636,0.13636364,0.17948718,1.0909090909090908,0.22222222,0.66037736,4.090909090909091,4.593498702482744,-0.5025896115736534,4.587391094457019,0.22222222,1,0.214285714,0.392857142,0.392857142,0.272727272,0.09090909,0.5,0.32142857,0.17857143,0.13529412,62,108,170,"sa3019135"
2025,"Sadiel Baro","LAA","A",20,1,0,6.75,3,0,0,0,0,0,,4,17,4,3,3,1,1,0,0,0,0,5,11.25,2.25,5,2.25,0.29411765,0.05882353,0.23529412,0.25,1.25,0.3,0.55555556,6.75,5.912911605834961,0.8370883941650389,3.3169677432626488,0.3,1.666666666,0.272727272,0.454545454,0.272727272,0.333333333,0.333333333,0.27272727,0.36363636,0.36363636,0.11764706,24,44,68,"sa3019136"
2025,"Enrique Segura","PHI","A",20,0,1,3.375,2,1,0,0,0,0,,8,38,7,5,3,0,3,0,3,2,0,12,13.5,3.375,4,0,0.31578947,0.07894737,0.23684211,0.21875,1.25,0.35,0.61538462,3.375,3.2980441570281984,0.07695584297180158,4.032863265648484,0.35,1.6,0.315789473,0.421052631,0.263157894,0.2,0,0.25,0.3,0.45,0.13868613,53,84,137,"sa3019147"
2025,"Melkis Hernandez","CLE","A",20,0,1,10.799994850161147,2,2,0,0,0,0,,6.2,36,8,8,8,0,6,0,2,3,0,5,6.749996781350717,8.09999613762086,0.83333333,0,0.13888889,0.16666667,-0.02777778,0.28571429,2.0999989986424454,0.34782609,0.5,10.799994850161147,6.178372383118154,4.621622467042993,7.277197880113365,0.34782609,1.5,0.130434782,0.52173913,0.347826086,0.25,0,0.39130435,0.26086957,0.34782609,0.07913669,63,76,139,"sa3019148"
2025,"Nelfy Ynfante","STL","A",20,0,0,7.105266724268624,2,2,0,0,0,0,,6.1,34,12,5,5,0,3,0,0,0,0,4,5.684213379414899,4.263160034561174,1.33333333,0,0.11764706,0.08823529,0.02941176,0.38709677,2.368422241422875,0.44444444,0.66666667,7.105266724268624,4.2059389731230565,2.8993277511455675,5.1341319972717585,0.44444444,3,0.23076923,0.576923076,0.192307692,0,0,0.44444444,0.33333333,0.22222222,0.07317073,49,74,123,"sa3019149"
2025,"Inmer Lobo","PIT","A",21,0,0,2.347825113451952,3,0,0,0,1,0,,7.2,36,8,2,2,0,5,0,0,0,0,8,9.391300453807808,5.86956278362988,1.6,0,0.22222222,0.13888889,0.08333333,0.25806452,1.6956514708264099,0.34782609,0.84615385,2.347825113451952,3.91760942850309,-1.569784315051138,5.604497813186995,0.34782609,0.545454545,0.227272727,0.272727272,0.5,0.363636363,0,0.17391304,0.39130435,0.43478261,0.12230216,50,89,139,"sa3019151"
2025,"Wande Torres","MIL","A",20,0,0,3.8571402296745916,2,2,0,0,0,0,,4.2,22,4,3,2,1,3,0,1,0,0,2,3.8571402296745916,5.785710344511887,0.66666667,1.9285701148372958,0.09090909,0.13636364,-0.04545455,0.22222222,1.4999989782067855,0.2,0.75757576,3.8571402296745916,8.578370319096065,-4.721230089421473,6.185095528298008,0.2,5,0.25,0.625,0.125,0,0.5,0.4375,0.1875,0.375,0.04444444,40,50,90,"sa3019165"
2025,"Juan De La Cruz","MIA","A",20,0,1,24.30002491238287,2,1,0,0,0,0,,3.1,25,6,12,9,1,7,0,2,2,0,5,13.500013840212706,18.900019376297788,0.71428571,2.700002768042541,0.2,0.28,-0.08,0.375,3.9000039982836707,0.5,0.22058824,24.30002491238287,13.04805338383667,11.2519715285462,9.148049385552998,0.5,5,0.5,0.5,0,0,1,0.8,0.2,0,0.11214953,56,51,107,"sa3019171"
2025,"Henson Leal","KCR","A",21,0,1,1.173912556725976,4,0,0,0,0,0,,7.2,34,5,5,1,0,1,0,1,2,1,7,8.217387897081833,1.173912556725976,7,0,0.20588235,0.02941176,0.17647059,0.15625,0.7826083711506507,0.2,0.28571429,1.173912556725976,3.0348955562748405,-1.8609829995488645,4.109833609322787,0.2,1.222222222,0,0.55,0.45,0.111111111,0,0.52,0.16,0.32,0.11864407,37,81,118,"sa3019175"
2025,"Eliazar Dishmey","MIA","A",20,0,1,3.521737670177928,2,2,0,0,0,0,,7.2,31,7,3,3,1,2,0,1,1,0,9,10.565213010533785,2.347825113451952,4.5,1.173912556725976,0.29032258,0.06451613,0.22580645,0.25,1.173912556725976,0.33333333,0.81395349,3.521737670177928,4.569783071128632,-1.0480454009507039,3.640899047885816,0.33333333,1.6,0.315789473,0.421052631,0.263157894,0.2,0.2,0.42105263,0.26315789,0.31578947,0.10833333,47,73,120,"sa3019181"
2025,"Irv Carter","TOR","A+",22,1,0,9,3,0,0,0,0,0,,6,26,6,6,6,5,2,0,0,0,0,4,6,3,2,7.5,0.15384615,0.07692308,0.07692308,0.25,1.3333333333333333,0.06666667,1,9,14.240103435516358,-5.2401034355163585,5.735624926288923,0.06666667,0.8,0.1,0.4,0.5,0.5,0.5,0.6,0.05,0.35,0.07216495,43,54,97,"sa3019239"
2025,"Cesar Perdomo","SFG","A+",23,0,1,12,2,2,0,0,0,0,,6,33,11,8,8,2,3,0,1,0,0,6,9,4.5,2,3,0.18181818,0.09090909,0.09090909,0.37931034,2.3333333333333335,0.42857143,0.57377049,12,8.07343676884969,3.9265632311503094,6.068958259622256,0.42857143,0.6,0.272727272,0.272727272,0.454545454,0.3,0.2,0.54545455,0.13636364,0.31818182,0.11864407,42,76,118,"sa3019248"
2025,"Gerlin Rosario","TBR","A+",23,0,0,1.8,3,0,0,0,0,0,,5,20,3,1,1,0,3,0,0,1,0,6,10.8,5.4,2,0,0.3,0.15,0.15,0.17647059,1.2,0.27272727,0.83333333,1.8,3.4923025131225587,-1.6923025131225586,4.981914219260216,0.27272727,0.333333333,0.272727272,0.181818181,0.545454545,0.333333333,0,0.45454545,0.27272727,0.27272727,0.18823529,36,49,85,"sa3019251"
2025,"Jose Fleury","HOU","AA",23,1,0,0,2,2,0,0,0,0,,11,39,4,0,0,0,3,0,0,0,0,13,10.636363636363637,2.4545454545454546,4.33333333,0,0.33333333,0.07692308,0.25641026,0.11111111,0.6363636363636364,0.17391304,1,0,2.2001263184980915,-2.2001263184980915,4.180470245534724,0.17391304,0.1875,0.173913043,0.130434782,0.695652173,0.25,0,0.34782609,0.30434783,0.34782609,0.15436242,50,99,149,"sa3019255"
2025,"Nelfri Payano","CIN","A",20,0,1,22.84617060600472,3,0,0,0,0,0,,4.1,27,4,11,11,2,8,0,2,1,3,8,16.61539680436707,16.61539680436707,1,4.153849201091767,0.2962963,0.2962963,0,0.23529412,2.7692328007278446,0.28571429,0.26785714,22.84617060600472,13.278820159454348,9.567350446550371,9.178041924190717,0.28571429,0,0.222222222,0,0.777777777,0.285714285,0.285714285,0.44444444,0.22222222,0.33333333,0.12,62,63,125,"sa3019260"
