Name,Team,Season,Age,OPS,HR,R,RBI,SB,CS,PA,AB,AVG,BABIP,BB,H,1B,2B,3B,GDP,HBP,ISO,SO,OBP,SLG,SF,WAR,wOBA,wRAA,wRC,wRC+,wSB,K%,Barrel%,HardHit%,NameASCII,PlayerId,MLBAMID
"Joshua Palacios","PIT",2024,28,0.676616915,2,10,9,1,0,78,67,0.223880597,0.245283018,10,15,11,2,0,1,1,0.119402985,12,0.333333333,0.343283582,0,0.11481070302280329,0.30664655795464146,-0.2217670184269762,8.902522568713108,93.47395181132538,0.026366710662841797,0.153846153,0.03636364,0.47272727,"Joshua Palacios",19818,641943
"Bryce Harper","PHI",2024,31,0.898470418,30,85,87,7,4,631,550,0.285454545,0.330729166,76,157,85,42,0,18,2,0.24,138,0.373015873,0.525454545,2,5.189721122897224,0.38021706340771305,35.56998883543959,109.38315203397026,144.98917770401317,-1.419673815369606,0.218700475,0.10361446,0.47228916,"Bryce Harper",11579,547180
"Eguy Rosario","SDP",2024,24,0.814016171,3,5,6,0,0,57,53,0.245283018,0.333333333,2,13,4,6,0,1,1,0.283018868,20,0.285714285,0.528301886,0,0.4243248243703898,0.34465725826365606,1.5817580909503677,8.249508173860427,125.3213346619625,-0.05524695664644241,0.350877192,0.14705882,0.47058824,"Eguy Rosario",19964,666703
"Johnathan Rodríguez","CLE",2024,24,0.486290322,0,6,5,0,0,40,31,0.129032258,0.235294117,9,4,3,1,0,1,0,0.032258064,14,0.325,0.161290322,0,-0.24599943712738517,0.2525438696146011,-1.8555312106438056,2.823591654556237,62.67850877163007,-0.09470906853675842,0.35,0,0.47058824,"Johnathan Rodriguez",22530,671286
"Michael Harris II","ATL",2024,23,0.722437137,16,58,48,10,6,470,440,0.263636363,0.3003003,23,116,83,14,3,6,4,0.154545455,94,0.304255319,0.418181818,3,2.0028972087820405,0.3120455870242007,0.7060800560939722,55.685773722194476,98.50172511333591,-1.2903124615550041,0.2,0.0974212,0.46991404,"Michael Harris II",25931,671739
"Yainer Diaz","HOU",2024,25,0.765742926,16,70,84,2,0,619,585,0.299145299,0.338297872,24,175,127,29,3,22,2,0.141880342,107,0.324717285,0.441025641,8,3.0434078708582324,0.3288189165028939,9.28653962667155,81.69596596564222,116.63379043004196,-0.7996481955051422,0.17285945,0.07613169,0.4691358,"Yainer Diaz",23003,673237
"Alek Thomas","ARI",2024,24,0.602992775,3,13,17,4,1,103,95,0.189473684,0.2,7,18,9,5,1,7,0,0.168421052,17,0.245098039,0.357894736,0,-0.2020800730324512,0.26245375941781435,-3.9564568092530426,8.092284568637067,64.68119009312016,0.2687148451805115,0.165048543,0.07594937,0.46835443,"Alek Thomas",23792,677950
"Willson Contreras","STL",2024,32,0.848326806,15,48,36,4,1,358,301,0.262458471,0.336842105,45,79,47,17,0,7,12,0.205980067,96,0.379888268,0.468438538,0,2.639493640403327,0.37018280752589194,17.289483508690417,59.16763315223079,140.29278734957884,-0.4100334793329239,0.268156424,0.11219512,0.46829268,"Willson Contreras",11609,575929
"Akil Baddoo","DET",2024,25,0.520882058,2,7,5,1,0,82,73,0.136986301,0.177777777,8,10,4,2,2,0,0,0.164383562,27,0.219512195,0.301369863,1,-0.2675199246033974,0.22960755010930503,-5.317602944723682,4.274598928936405,46.49207849798147,0.10529093444347382,0.329268292,0.12765957,0.46808511,"Akil Baddoo",22168,668731
"Jake Burger","MIA",2024,28,0.760331218,29,68,76,1,1,579,535,0.250467289,0.291666666,31,134,81,23,1,11,9,0.209345795,150,0.300518134,0.459813084,4,1.3577427292741517,0.3254176387547207,7.1013964310075846,74.8316999047782,106.07292322454538,-1.144204668700695,0.259067357,0.12339332,0.46786632,"Jake Burger",22275,669394
"Teoscar Hernández","LAD",2024,31,0.840326622,33,84,99,12,3,652,589,0.271646859,0.344173441,53,160,93,32,2,7,8,0.229202037,188,0.339477726,0.500848896,1,3.49593682716419,0.359840165041847,26.06061142784112,102.33031413060182,133.5620552725716,-0.006774969398975372,0.288343558,0.14888337,0.46650124,"Teoscar Hernandez",13066,606192
"Mark Vientos","NYM",2024,24,0.837324401,27,58,71,0,0,454,413,0.266343825,0.32421875,33,110,61,22,0,6,3,0.249394673,135,0.321585903,0.515738498,5,2.8947254259187125,0.35599902613572615,16.74292171371037,69.85096623373086,132.7919615421706,-0.7655649706721306,0.297356828,0.14134276,0.4664311,"Mark Vientos",22184,668901
"Christian Yelich","MIL",2024,32,0.909454501,11,44,42,21,1,315,270,0.314814814,0.366336633,40,85,59,12,3,3,2,0.188888889,58,0.405750798,0.503703703,1,3.007533856141365,0.39138049156435073,20.587084529829124,57.435177093279464,152.72035256134947,3.021536260843277,0.184126984,0.07906977,0.46511628,"Christian Yelich",11477,592885
"Ryan Bliss","SEA",2024,24,0.686680468,2,10,9,5,3,71,63,0.222222222,0.307692307,5,14,8,3,1,1,1,0.174603174,22,0.289855072,0.396825396,0,0.4301304947701193,0.2995942019034123,-0.6048723784510733,7.700570707279002,100.91080971516624,-0.3255131244659424,0.309859154,0.09302326,0.46511628,"Ryan Bliss",29547,669208
"Jonathan Aranda","TBR",2024,26,0.737379807,6,22,14,0,0,143,128,0.234375,0.263736263,12,30,17,7,0,2,2,0.1953125,32,0.307692307,0.4296875,1,0.3992941686247637,0.32012464575000577,1.1446882197812072,17.872552462871358,113.02304384263526,-0.24466509371995926,0.223776223,0.16494845,0.46391753,"Jonathan Aranda",21837,666018
"Logan O'Hoppe","LAA",2024,24,0.712448758,20,64,56,2,3,522,479,0.244258872,0.318032786,33,117,79,17,1,7,8,0.164926931,155,0.303262955,0.409185803,1,2.1183928151022453,0.31106662246865185,0.37290017534991593,61.43545356621047,100.82934296955237,-1.7621099054813385,0.296934865,0.1196319,0.46319018,"Logan O'Hoppe",24729,681351
"Riley Greene","DET",2024,23,0.826714595,24,82,74,4,2,584,512,0.26171875,0.329341317,64,134,77,27,6,2,5,0.216796875,156,0.34819897,0.478515625,2,4.008840425527021,0.35539623961366457,21.253817528602468,89.56901136052309,134.9744115098804,-1.1386292055249214,0.267123287,0.13370474,0.46239554,"Riley Greene",25976,682985
"Luis Torrens","NYM",2024,28,0.665189047,3,14,15,0,1,130,118,0.228813559,0.272727272,9,27,16,8,0,5,2,0.144067796,28,0.292307692,0.372881355,1,0.7970423071816478,0.29180257182854874,-1.92276552760496,13.28438378429518,89.58334737370802,-0.6181018128991127,0.215384615,0.06593407,0.46153846,"Luis Torrens",15905,620443
"Josh Lowe","TBR",2024,26,0.693260425,10,37,34,25,1,387,353,0.240793201,0.337837837,32,85,54,19,2,2,0,0.150141643,123,0.302325581,0.390934844,2,1.0692560350500098,0.29874266905821956,-3.562216721806118,41.7082969990043,97.98252478205855,3.947815030813217,0.317829457,0.10344828,0.4612069,"Josh Lowe",19953,666139
"Jordan Westburg","BAL",2024,25,0.792428422,18,57,63,6,3,447,416,0.264423076,0.304635761,22,110,61,26,5,5,7,0.216346154,97,0.311659192,0.48076923,1,2.7598471923503456,0.3395621362288437,10.571228070866573,62.86042608947705,125.26988496869662,-0.7253372222185135,0.217002237,0.11838006,0.46105919,"Jordan Westburg",27815,676059
"Trent Grisham","NYY",2024,27,0.675329932,9,21,31,1,1,209,179,0.189944134,0.217391304,22,34,17,8,0,5,4,0.195530726,57,0.289855072,0.38547486,2,0.4691330462801559,0.29526050634754514,-2.5095360186461946,21.93888095202403,91.47663797147258,-0.5364881455898285,0.272727272,0.11904762,0.46031746,"Trent Grisham",18564,663757
"Jasson Domínguez","NYY",2024,21,0.617004263,2,8,4,5,0,67,56,0.178571428,0.228571428,11,10,7,1,0,0,0,0.125,19,0.313432835,0.303571428,0,-0.14986096315274483,0.2851653917511897,-1.348878016832531,6.488652782377541,84.37552820534336,0.8579364120960236,0.283582089,0.10810811,0.45945946,"Jasson Dominguez",28080,691176
"Pete Alonso","NYM",2024,29,0.78837798,34,91,88,3,0,695,608,0.240131578,0.275862068,70,146,81,31,0,14,13,0.21875,172,0.329496402,0.458881578,4,2.0911664285609195,0.3398528206020637,16.598851905753733,97.89861168860448,121.92445845780296,-0.6627875715494156,0.247482014,0.12954545,0.45909091,"Pete Alonso",19251,624413
"Mitch Haniger","SEA",2024,33,0.620262535,12,42,44,0,0,423,380,0.207894736,0.275720164,40,79,55,12,0,10,2,0.12631579,126,0.286052009,0.334210526,1,-0.5541530649113425,0.27694654563358206,-11.314205946823579,38.16751835266687,84.97998579210847,-0.7655649706721306,0.29787234,0.09019608,0.45882353,"Mitch Haniger",14274,571745
"J.T. Realmuto","PHI",2024,33,0.750981266,14,50,47,2,2,413,380,0.265789473,0.328301886,27,101,68,18,1,7,5,0.163157895,102,0.322033898,0.428947368,1,2.0256913776344367,0.32606597331542414,5.2809286687319785,53.592872251922415,108.54178222320432,-1.191362626850605,0.246973365,0.10394265,0.45878136,"J.T. Realmuto",11739,592663
"Marco Luciano","SFG",2024,22,0.561890837,0,10,3,0,1,81,76,0.210526315,0.333333333,5,16,10,5,1,1,0,0.092105263,28,0.259259259,0.302631578,0,-0.6962123184322322,0.24845554872795386,-4.023983448018593,5.451240354011493,58.86119272253308,-0.5233927443623543,0.345679012,0.0625,0.45833333,"Marco Luciano",25616,682617
"Michael Conforto","SFG",2024,31,0.759197918,20,56,66,0,1,488,438,0.237442922,0.277227722,42,104,54,27,3,16,5,0.212328767,118,0.309426229,0.449771689,3,1.266051970359848,0.32669340829829663,6.48637391159328,63.5716728670338,111.52063511736547,-1.1942486464977264,0.241803278,0.11764706,0.45820433,"Michael Conforto",16376,624424
"Vinnie Pasquantino","KCR",2024,26,0.760211893,19,64,97,1,0,554,496,0.262096774,0.264916467,40,130,79,30,2,12,4,0.183467742,71,0.314647377,0.445564516,13,1.4822513443510918,0.3245793902787609,6.421004235271538,71.22685591829213,107.63779265315769,-0.7628755271434784,0.128158844,0.07061503,0.45785877,"Vinnie Pasquantino",27676,686469
"Junior Caminero","TBR",2024,20,0.723677452,6,15,18,2,0,177,165,0.248484848,0.289256198,11,41,25,9,1,2,1,0.175757576,38,0.299435028,0.424242424,0,0.6634986442274842,0.3093870064190456,-0.11283543885934066,20.592283239650847,105.46996905675994,0.12376522272825241,0.214689265,0.11811024,0.45669291,"Junior Caminero",28163,691406
"Elly De La Cruz","CIN",2024,22,0.8094905,25,105,76,67,16,696,618,0.258899676,0.359042553,69,160,89,36,10,12,6,0.21197411,218,0.338616714,0.470873786,1,6.4254086328939435,0.34864824028373453,21.54977853267347,102.9665163871542,117.85621503824532,5.641325235366821,0.31321839,0.12655087,0.45657568,"Elly De La Cruz",26668,682829
"Bryan Ramos","CHW",2024,22,0.585669781,3,13,11,0,2,108,99,0.202020202,0.226666666,7,20,13,4,0,3,0,0.131313131,22,0.252336448,0.333333333,1,-0.4341014033405866,0.2565679639299339,-4.660140163485131,7.973491572554983,63.75459470754207,-0.9678612649440765,0.203703703,0.06329114,0.4556962,"Bryan Ramos",25621,682868
"J.D. Martinez","NYM",2024,36,0.725285553,16,46,69,0,0,495,434,0.235023041,0.308243727,49,102,61,24,1,17,6,0.170506912,141,0.3197556,0.405529953,2,0.6156387589558496,0.3184588671701746,3.298726258027017,61.202871714877546,107.52486132501862,-0.9155209958553314,0.284848484,0.14715719,0.4548495,"J.D. Martinez",6184,502110
"Rafael Ortega","CHW",2024,33,0.247899159,0,4,1,2,0,17,14,0.071428571,0.09090909,2,1,1,0,0,1,0,0,4,0.176470588,0.071428571,1,-0.16110027645808084,0.1329395385349498,-2.4251022649403144,-0.4364750472302962,-23.208164413631277,0.37632273882627487,0.235294117,0,0.45454545,"Rafael Ortega",10323,542364
"Joc Pederson","ARI",2024,32,0.907762899,23,62,64,7,4,449,367,0.275204359,0.322314049,55,101,60,17,1,5,18,0.239782017,105,0.392776523,0.514986376,3,2.960281506671712,0.3910353168878966,29.22002490206483,81.74317906393532,151.22539204110254,-1.2539329454302788,0.233853006,0.12546125,0.45387454,"Joc Pederson",11899,592626
"Ryan Mountcastle","BAL",2024,27,0.732639452,13,54,63,3,0,507,473,0.270613107,0.326704545,27,128,83,30,2,13,1,0.154334038,114,0.307692307,0.424947145,6,1.4907515131253297,0.3155164792692873,2.1780120927560267,61.48589440916657,108.35567881098306,-0.2760588750243187,0.224852071,0.08767123,0.45205479,"Ryan Mountcastle",18373,663624
"Bryan Reynolds","PIT",2024,29,0.790875972,24,73,88,10,2,692,622,0.274919614,0.330337078,57,171,115,29,3,7,10,0.172025723,156,0.343930635,0.446945337,3,2.1346853745786154,0.3427446141990418,18.137825443325344,99.08665101128608,117.77041804655428,-0.22275639325380325,0.225433526,0.09594883,0.45202559,"Bryan Reynolds",19326,668804
"Triston Casas","BOS",2024,24,0.799712709,13,28,32,0,1,243,212,0.240566037,0.311475409,30,51,30,8,0,6,1,0.221698113,77,0.337448559,0.46226415,0,0.6080059677497618,0.342131487245839,6.249291454058005,34.67496286014827,118.6573915813479,-0.8548744842410088,0.316872427,0.13333333,0.45185185,"Triston Casas",22514,671213
"Colton Cowser","BAL",2024,24,0.767749401,24,77,69,9,4,561,499,0.242484969,0.316993464,52,121,70,24,3,9,7,0.204408818,172,0.320855614,0.446893787,3,4.0075400502736676,0.3314574734042923,9.607774267989695,75.2324724524203,119.56889962719454,-0.8223632499575615,0.306595365,0.13636364,0.45151515,"Colton Cowser",29591,681297
"Trevor Larnach","MIN",2024,27,0.771302816,15,59,52,4,1,400,355,0.259154929,0.304347826,40,92,60,17,0,12,3,0.174647887,89,0.3375,0.433802816,2,1.484530177922242,0.33586232494889645,8.26857923126671,55.05980788326714,120.71902767631957,-0.4100334793329239,0.2225,0.10074627,0.45149254,"Trevor Larnach",21501,663616
"Alec Bohm","PHI",2024,27,0.779336597,15,62,97,5,2,606,554,0.279783393,0.305010893,40,155,94,44,2,18,6,0.167870036,86,0.331683168,0.447653429,6,3.5067613140527256,0.3352790382129467,12.242402098661634,83.13111350644228,114.74280641935762,-0.8991670906543732,0.141914191,0.06540084,0.45147679,"Alec Bohm",21618,664761
"Kerry Carpenter","DET",2024,26,0.931831109,18,37,57,0,2,296,264,0.284090909,0.327586206,22,75,36,16,5,5,4,0.303030303,75,0.344709897,0.587121212,3,2.357413598750792,0.3904375917699239,19.120688664522408,53.74619786700273,159.6232142193633,-1.2914505824446678,0.253378378,0.16923077,0.45128205,"Kerry Carpenter",25961,681481
"Jackson Holliday","BAL",2024,20,0.565334007,5,28,23,4,0,208,190,0.189473684,0.264957264,15,36,25,4,2,1,2,0.121052631,69,0.254807692,0.310526315,1,-0.02002441541218311,0.25127773388073993,-9.860727307756594,14.470711591283628,63.16883344251265,0.4685182720422745,0.331730769,0.08196721,0.45081967,"Jackson Holliday",31781,702616
"MJ Melendez","KCR",2024,25,0.673818769,17,44,44,4,4,451,412,0.206310679,0.241134751,35,85,42,23,3,3,3,0.194174757,113,0.273333333,0.400485436,0,-0.32773687096618154,0.29195600084313306,-6.614823816784381,46.1422864883461,84.68983430019267,-1.443526990711689,0.250554323,0.08333333,0.45,"MJ Melendez",22197,669004
"Ian Happ","CHC",2024,29,0.782068463,25,89,86,13,2,657,569,0.242530755,0.298941798,80,138,77,34,2,7,6,0.198594025,168,0.340943683,0.44112478,2,3.5920200158575217,0.34104491788439634,16.321661844044968,93.17625490495568,121.75872578967433,0.5114147961139679,0.255707762,0.11662531,0.44913151,"Ian Happ",17919,664023
"Jarred Kelenic","ATL",2024,24,0.678918168,15,49,45,7,2,449,412,0.230582524,0.299625468,32,95,60,18,2,5,1,0.162621359,133,0.285714285,0.393203883,3,0.5089743761237471,0.2941608500960689,-5.788696212843359,46.734457949027124,86.46407123085812,-0.1361156553030014,0.296213808,0.09893993,0.44876325,"Jarred Kelenic",22558,672284
"Brandon Lowe","TBR",2024,29,0.783315507,21,56,58,5,1,425,385,0.244155844,0.287401574,33,94,51,19,3,7,5,0.228571428,112,0.310588235,0.472727272,2,2.251141164788693,0.334698090739284,8.387120860121275,58.10280130287173,123.27430266211141,-0.09164714068174362,0.263529411,0.12363636,0.44727273,"Brandon Lowe",18882,664040
"Dylan Crews","WSN",2024,22,0.640819963,3,12,8,12,3,132,119,0.218487394,0.252747252,11,26,17,5,1,4,1,0.134453782,26,0.287878787,0.352941176,1,0.5173698391656256,0.2825809396577604,-2.932067285984336,12.509038169175806,80.22667828376517,0.9561005607247353,0.196969696,0.06382979,0.44680851,"Dylan Crews",33541,686611
"Oliver Dunn","MIL",2024,26,0.597342871,1,11,7,3,0,104,95,0.221052631,0.37037037,6,21,16,2,2,1,2,0.094736842,40,0.281553398,0.315789473,0,0.126450059179629,0.2662219329945092,-3.6794522129185907,8.48626723660152,68.48006350662229,0.41058187186717987,0.384615384,0.05357143,0.44642857,"Oliver Dunn",26295,686554
"Jackson Chourio","MIL",2024,20,0.790938227,21,80,79,22,7,573,528,0.274621212,0.319587628,39,145,91,29,4,7,3,0.189393939,121,0.326923076,0.464015151,2,3.906034451044662,0.33854969905715593,13.084116458120667,80.11255150211129,117.16160785662413,0.5468327179551125,0.211169284,0.07804878,0.44634146,"Jackson Chourio",28806,694192
"Jo Adell","LAA",2024,25,0.682469135,20,54,62,15,10,451,405,0.207407407,0.244274809,35,84,47,15,2,9,7,0.195061728,126,0.28,0.402469135,3,0.150785378253099,0.2959931448998058,-5.149372591470121,47.607737713660356,90.22635102211024,-1.7445972114801407,0.279379157,0.11660777,0.44522968,"Jo Adell",20220,666176
"Carlos Correa","MIN",2024,29,0.905219521,14,55,54,0,0,367,319,0.310344827,0.342741935,40,99,63,20,2,5,3,0.206896552,61,0.387978142,0.517241379,4,4.281256691971553,0.3853048369370771,22.190937541470166,65.12188982968057,155.4979003072439,-0.8050270825624466,0.166212534,0.09125475,0.44486692,"Carlos Correa",14162,621043
"Jakson Reetz","SFG",2024,28,0.628571428,1,1,1,0,0,15,14,0.142857142,0.125,1,2,0,1,0,1,0,0.285714286,5,0.2,0.428571428,0,-0.040817610626227026,0.266212530930837,-0.5308037332531982,1.2238673411968177,70.81285891782409,-0.007892422378063202,0.333333333,0.11111111,0.44444444,"Jakson Reetz",17837,656883
"Ryan McKenna","- - -",2024,27,0.909523808,2,4,2,1,1,15,14,0.214285714,0.142857142,1,3,1,0,0,0,0,0.428571428,5,0.266666666,0.642857142,0,-0.0796579557054946,0.37800424098968505,0.818847135382335,2.573518209832351,157.74486894087926,-0.22079125046730042,0.333333333,0.22222222,0.44444444,"Ryan McKenna",19928,663630
"Nolan Jones","COL",2024,26,0.641258445,3,28,28,5,4,297,256,0.2265625,0.333333333,36,58,41,13,1,7,1,0.09375,91,0.320945945,0.3203125,3,-0.8284749632641728,0.28689563558215186,-5.565751163842034,29.176736110268283,69.66194657480509,-1.2198497205972672,0.306397306,0.0591716,0.44378698,"Nolan Jones",20529,666134
"Trey Sweeney","DET",2024,24,0.641634835,4,11,17,2,0,119,110,0.218181818,0.266666666,7,24,15,5,0,3,1,0.154545454,32,0.268907563,0.372727272,1,0.4378930462922828,0.2793314522054015,-2.9545337664757514,10.965856757494375,81.46888667726842,0.21847429126501083,0.268907563,0.07594937,0.44303797,"Trey Sweeney",29575,700242
"Kyle Tucker","HOU",2024,27,0.99257564,23,56,49,11,0,339,277,0.288808664,0.282178217,56,80,44,13,0,5,1,0.296028881,54,0.407738095,0.584837545,2,4.190141236837726,0.4188836233035938,29.659790212336215,69.31535649490658,179.98714446496393,1.4265426397323608,0.159292035,0.12719298,0.44298246,"Kyle Tucker",18345,663656
"Salvador Perez","KCR",2024,34,0.786193339,27,58,104,0,0,652,590,0.27118644,0.302272727,44,160,105,28,0,17,11,0.184745763,129,0.330261136,0.455932203,6,3.1713458761024764,0.33502383720466283,13.037771767954624,89.30747447071532,114.98462991383784,-1.1917557790875435,0.19785276,0.12179487,0.44230769,"Salvador Perez",7304,521692
"Jurickson Profar","SDP",2024,31,0.839310355,24,94,85,10,3,668,564,0.280141843,0.301801801,76,158,105,29,0,14,18,0.179078015,101,0.380090497,0.459219858,5,4.2883729919863125,0.365296050431334,29.633474801111813,107.77482664995253,139.21265650053607,-0.7540415599942207,0.151197604,0.07188161,0.44186047,"Jurickson Profar",10815,595777
"Gary Sánchez","MIL",2024,31,0.698979591,11,30,37,0,0,280,245,0.220408163,0.267080745,27,54,35,7,1,9,5,0.171428571,76,0.307142857,0.391836734,3,0.33927996984175024,0.3070861337440354,-0.6970235275086355,32.056836528891665,95.98447169465314,-0.5287922993302345,0.271428571,0.10465116,0.44186047,"Gary Sanchez",11442,596142
"Cole Tucker","LAA",2024,27,0.563157894,0,3,3,3,1,57,50,0.18,0.264705882,6,9,4,4,1,0,0,0.12,17,0.263157894,0.3,1,-0.34390604600084607,0.25033894338105855,-2.74528747496507,3.922462607944991,58.11225333899435,0.11606937646865845,0.298245614,0,0.44117647,"Cole Tucker",17326,657061
"Grant McCray","SFG",2024,23,0.617493796,5,13,10,5,0,130,124,0.201612903,0.317460317,6,25,15,3,2,3,0,0.177419355,56,0.238461538,0.379032258,0,-0.21251881890766347,0.26578196057906517,-4.645350396903297,10.561798914996842,70.52305555714207,0.834259144961834,0.43076923,0.11764706,0.44117647,"Grant McCray",25690,687529
"Emmanuel Rivera","- - -",2024,28,0.655688584,5,24,29,2,0,302,265,0.237735849,0.295918367,26,63,47,9,2,7,5,0.105660377,69,0.312292358,0.343396226,5,0.43176835714694717,0.29128454808776955,-4.619911521366678,30.707466110893645,85.784625485081,-0.21560893952846527,0.228476821,0.07920792,0.44059406,"Emmanuel Rivera",19890,656896
