Name,Team,Season,Age,QS,K/9,ERA,WHIP,SV,HLD,BS,WAR,G,IP,GS,CG,TBF,W,L,H,R,ER,xERA,AVG,BABIP,SO,K%,K/BB,K-BB%,BB,IBB,HBP,BB/9,BB%,FIP,xFIP,GB%,HR,HR/9,LOB%,BK,WP,ShO,Pitches,Balls,Strikes,NameASCII,PlayerId,MLBAMID
"Jordan Hicks","- - -",2023,26,0,11.101524239940112,3.289340515537811,1.3553301198280796,12,13,3,1.0875392258167267,65,65.2,0,0,285,3,9,57,30,24,3.3,0.2289156626506024,0.3231707317073171,81,0.28421053,2.53125,0.17192983,32,1,4,4.385787354050414,0.1122807,3.2245835028717202,3.3642893310572206,0.583333333,4,0.5482234192563018,0.7208238,0,8,0,1120,432,688,"Jordan Hicks",19618,663855
"Ryan Pressly","HOU",2023,34,0,10.19387834462367,3.581632931894803,1.0714286548403258,31,0,6,1.07891845703125,65,65.1,0,0,268,4,5,54,33,26,3.61,0.2151394422310757,0.27218934911242604,74,0.2761194,4.625,0.21641791,16,0,1,2.2040818042429557,0.05970149,3.362183224981103,3.136892310196678,0.548022598,8,1.1020409021214779,0.63545151,0,2,0,1025,338,687,"Ryan Pressly",7005,519151
"Aaron Bummer","CHW",2023,29,0,12.034289911512943,6.788573796238071,1.5257148178413846,0,15,3,0.7611476182937622,61,58.1,0,0,267,5,5,53,45,44,3.58,0.2345132743362832,0.3402777777777778,78,0.29213483,2.16666667,0.15730337,36,3,5,5.554287651467512,0.13483146,3.5807547588115236,3.51127817797236,0.58219178,4,0.6171430723852791,0.55429864,0,6,0,1102,416,686,"Aaron Bummer",16258,607481
"David Robertson","- - -",2023,38,0,10.74489879568441,3.030612480834064,1.1938776439649343,18,10,6,1.2078719735145569,62,65.1,0,0,269,6,6,53,28,22,3.25,0.21991701244813278,0.2948717948717949,78,0.28996283,3.12,0.19702602,25,2,3,3.4438778191296184,0.0929368,3.545856708668016,3.84852868398629,0.43125,7,0.9642857893562932,0.74438202,0,5,0,1069,386,683,"David Robertson",8241,502085
"Yennier Cano","BAL",2023,29,0,8.050460687802685,2.1055051029637792,1.0045874020676855,8,31,6,1.677864670753479,72,72.2,0,0,283,1,4,60,19,17,3.28,0.2247191011235955,0.2828282828282828,65,0.22968198,5,0.18374558,13,2,3,1.6100921375605368,0.0459364,2.8421962216610352,3.013949269297578,0.58,4,0.49541296540324214,0.80965909,1,2,0,1018,339,679,"Yennier Cano",25911,666974
"Enyel De Los Santos","CLE",2023,27,0,8.497463245289332,3.2893406110797416,1.1421321566249103,0,16,3,0.7275242209434509,70,65.2,0,0,262,5,2,50,26,24,4.18,0.2145922746781116,0.2754491017964072,62,0.23664122,2.48,0.14122137,25,1,4,3.4263964698747307,0.09541985,3.4834667908220527,4.40368905421687,0.403508771,4,0.5482234351799569,0.72207084,2,2,0,1055,380,675,"Enyel De Los Santos",18403,660853
"Alex Faedo","DET",2023,27,4,8.072165265905843,4.453608422568741,1.0515464331065083,0,1,0,0.4451554864645004,15,64.2,12,0,262,2,5,48,35,32,3.82,0.1991701244813278,0.21052631578947367,58,0.22137405,2.9,0.14503817,20,0,1,2.783505264105463,0.07633588,4.847823927290753,4.583105576650491,0.362637362,12,1.670103158463278,0.651341,0,3,0,1035,361,674,"Alex Faedo",19874,656412
"Phil Maton","HOU",2023,30,0,10.090910257386902,3.0000003467907006,1.121212250820767,1,10,1,0.5941088795661926,68,66,0,0,274,4,3,49,27,22,3.11,0.20416666666666666,0.26875,74,0.27007299,2.96,0.17883212,25,2,9,3.409091303171251,0.09124088,3.739888900392537,4.236473314078846,0.429447852,6,0.8181819127611002,0.75067024,0,1,0,1041,368,673,"Phil Maton",18064,664208
"Mike Baumann","BAL",2023,27,0,8.48969305875528,3.757732993219551,1.314433351537703,0,6,3,0.017321735620498657,60,64.2,0,0,273,10,1,52,29,27,5.34,0.2184873949579832,0.2647058823529412,61,0.22344322,1.84848485,0.1025641,33,2,2,4.592784769490562,0.12087912,4.3993705714240114,4.8074321455694475,0.420454545,7,0.9742270723161798,0.75129534,0,7,0,1073,400,673,"Mike Baumann",20206,657508
"Kendall Graveman","- - -",2023,32,0,8.954774813460565,3.1206033440847425,1.311557927224022,8,13,4,-0.12713392078876495,68,66.1,0,0,282,5,6,51,27,23,4.58,0.21161825726141079,0.25301204819277107,66,0.23404255,1.83333333,0.10638298,36,0,5,4.8844226255239445,0.12765957,4.883181234671719,4.814255387233038,0.387283236,9,1.2211056563809861,0.8186398,1,3,0,1116,447,669,"Kendall Graveman",15514,608665
"Alex Lange","DET",2023,27,0,10.772728518021152,3.6818186074249506,1.3333334874625336,26,6,6,-0.08887771517038345,67,66,0,0,288,7,5,43,30,27,3.9,0.18143459915611815,0.24342105263157895,79,0.27430556,1.75555556,0.11805556,45,1,6,6.136364345708251,0.15625,4.361101093414854,4.381720553216668,0.506410256,6,0.8181819127611002,0.74766355,0,4,0,1147,482,665,"Alex Lange",19883,656638
"Hoby Milner","MIL",2023,32,0,8.253888620608196,1.8186534248797717,0.9637308747226141,0,17,3,1.0136337280273438,73,64.1,0,0,252,2,1,49,16,13,2.95,0.20675105485232068,0.2543352601156069,59,0.23412698,4.53846154,0.18253968,13,0,2,1.8186534248797717,0.0515873,3.1306879885651204,3.6623115541544924,0.508571428,5,0.6994820864922199,0.84210526,0,1,0,1027,363,664,"Hoby Milner",13346,571948
"Josh Hader","SDP",2023,29,0,13.579882882914607,1.2781066242743158,1.1005918153473275,33,0,5,1.7315956354141235,61,56.1,0,0,231,2,3,32,11,8,2.34,0.16161616161616163,0.2636363636363636,85,0.36796537,2.83333333,0.23809524,30,2,3,4.792899841028684,0.12987013,2.686992970930708,3.5208562037115465,0.354545454,3,0.47928998410286844,0.88815789,0,3,0,1045,382,663,"Josh Hader",14212,623352
"Drew Smith","NYM",2023,29,0,9.585800331174463,4.1538468101756,1.4023670854866344,3,12,2,0.15336091816425323,62,56.1,0,0,244,4,6,50,31,26,4.39,0.23809523809523808,0.3006993006993007,60,0.24590164,2.06896552,0.12704918,29,0,5,4.633136826734324,0.11885246,4.5508985524150996,5.2247703182059,0.3,7,1.118343371970354,0.71428571,0,2,0,1084,422,662,"Drew Smith",17755,622098
"Jhoan Duran","MIN",2023,25,0,12.12834323563546,2.454545654830986,1.1390375260980392,27,1,5,1.0715410709381104,59,62.1,0,0,255,3,6,46,25,17,2.6,0.20353982300884957,0.29411764705882354,84,0.32941176,3.36,0.23137255,25,5,4,3.609625962986744,0.09803922,3.206912013323914,2.751305868422912,0.659420289,6,0.8663102311168186,0.75075075,0,8,0,1020,359,661,"Jhoan Duran",21029,661395
"Sam Moll","- - -",2023,31,0,9.818185323179584,3.032086643923107,1.2352945586353399,1,8,3,1.158107154071331,70,62.1,1,0,268,2,3,47,22,21,2.84,0.20346320346320346,0.2795031055900621,68,0.25373134,2.26666667,0.14179105,30,8,7,4.331552348461582,0.1119403,3.271083145972854,4.233237893817654,0.512345679,2,0.28877015656410543,0.7635468,0,4,0,1026,367,659,"Sam Moll",14874,594580
"Clay Holmes","NYY",2023,30,0,10.142858371172512,2.8571432031471864,1.1746033168493988,24,5,3,1.5890766382217407,66,63,0,0,262,4,4,51,22,20,2.79,0.21610169491525424,0.3006134969325153,71,0.27099237,3.08695652,0.18320611,23,0,3,3.285714683619264,0.08778626,2.651865683277109,2.9739903113440804,0.654545454,2,0.2857143203147186,0.74123989,1,5,0,1025,368,657,"Clay Holmes",13649,605280
"Steven Okert","MIA",2023,31,0,11.198866511183983,4.448864778415555,1.2613639601637971,0,12,3,0.5245022177696228,64,58.2,2,0,247,3,2,50,31,29,3.87,0.22624434389140272,0.2949640287769784,73,0.29554656,3.04166667,0.19838057,24,0,2,3.681819126964597,0.09716599,4.090267846632558,4.237791747574628,0.236111111,9,1.3806821726117238,0.70977918,1,1,0,1021,365,656,"Steven Okert",13580,595345
"Emmet Sheehan","LAD",2023,23,3,9.546961527175513,4.922652037449875,1.1933701908969392,1,0,0,0.4720884934067726,13,60.1,11,0,248,4,1,46,33,33,3.5,0.2081447963800905,0.23972602739726026,64,0.25806452,2.46153846,0.15322581,26,0,1,3.8784531204150525,0.10483871,4.846200614026323,4.777938966153574,0.331210191,11,1.6408840124832915,0.69444444,0,1,0,1031,375,656,"Emmet Sheehan",29839,686218
"Drew VerHagen","STL",2023,32,0,8.85246123078424,3.9836075538529077,1.2786888444466125,0,14,1,-0.1957433521747589,60,61,0,0,268,5,1,52,30,27,4.01,0.22317596566523606,0.2621951219512195,60,0.2238806,2.30769231,0.12686567,26,2,9,3.836066533339837,0.09701493,4.927171925311871,5.0690528345764605,0.421965317,9,1.3278691846176358,0.76612903,1,3,0,1045,391,654,"Drew VerHagen",13424,572403
"Kevin Ginkel","ARI",2023,29,0,9.642859019621833,2.4795923193313287,0.9795920273901545,4,8,2,1.2784229516983032,60,65.1,0,0,254,9,1,41,24,18,3.09,0.17903930131004367,0.24358974358974358,70,0.27559055,3.04347826,0.18503937,23,1,2,3.168367963590031,0.09055118,2.8570810983698203,3.601381900772327,0.503144654,3,0.41326538655522144,0.67961165,1,5,0,1056,405,651,"Kevin Ginkel",19876,656464
"Cody Bradford","TEX",2023,25,0,8.196429408934737,5.303571970487183,1.2142858383607018,0,0,0,0.2821959862485528,20,56,8,0,234,4,3,56,33,33,4.42,0.25339366515837103,0.2830188679245283,51,0.21794872,4.25,0.16666667,12,0,1,1.928571625631703,0.05128205,4.683611934039073,4.4329232799972385,0.321428571,11,1.7678573234957276,0.67164179,0,0,0,975,324,651,"Cody Bradford",27597,674003
"Miguel Castro","ARI",2023,28,0,8.350517762710112,4.314434177400225,1.1752580554925345,7,13,4,0.20125743746757507,75,64.2,0,0,268,6,6,51,32,31,3.82,0.2125,0.25,60,0.2238806,2.4,0.13059702,25,3,3,3.4793824011292136,0.09328358,4.306587040727233,4.257944609670973,0.438202247,8,1.1134023683613483,0.69321534,0,0,0,1010,360,650,"Miguel Castro",15684,612434
"A.J. Puk","MIA",2023,28,0,12.388237517994154,3.9705889480750494,1.1823531534267926,15,2,8,0.923940896987915,58,56.2,0,0,242,7,5,54,29,25,3.04,0.23788546255506607,0.31654676258992803,78,0.32231405,6,0.26859504,13,2,2,2.064706252999026,0.05371901,3.590334537334519,3.017647731288382,0.44217687,10,1.5882355792300198,0.72727273,0,1,0,951,301,650,"A.J. Puk",19343,640462
"Andre Jackson","- - -",2023,27,0,8.364130868296565,4.989130693369881,1.2065218016646118,2,1,0,0.2855962701141834,19,61.1,7,0,257,1,3,52,34,34,5.37,0.22317596566523606,0.24848484848484848,57,0.22178988,2.59090909,0.13618677,22,0,2,3.2282610368863933,0.08560311,4.9017795752825535,4.457235358380494,0.363636363,11,1.6141305184431967,0.69306931,0,1,0,1002,352,650,"Andre Jackson",21298,656578
"Collin McHugh","ATL",2023,36,0,7.210228288530954,4.295455150614186,1.5681820391131154,0,7,1,0.3134711794555187,41,58.2,1,0,268,4,1,70,34,28,5.23,0.2892561983471074,0.34210526315789475,47,0.17537313,2.13636364,0.09328358,22,1,4,3.375000475482574,0.08208955,4.090267749894274,4.616876944467432,0.439153439,5,0.7670455626096759,0.69662921,0,0,0,1020,372,648,"Collin McHugh",7531,543521
"Adbert Alzolay","CHC",2023,28,0,9.421876123175158,2.6718753185123587,1.0156251210719491,22,6,3,1.4663447141647339,58,64,0,0,253,2,5,52,23,19,3.61,0.22127659574468084,0.2883435582822086,67,0.26482213,5.15384615,0.21343874,13,0,5,1.8281252179295084,0.0513834,3.0206653315573897,3.555057664590157,0.421686746,5,0.7031250838190417,0.74603175,2,0,0,968,321,647,"Adbert Alzolay",17859,640470
"Matthew Liberatore","STL",2023,23,2,6.713514309500767,5.2540546770006005,1.4756758506390575,0,2,0,0.7886397168040276,22,61.2,11,0,275,3,6,66,42,36,5.96,0.2693877551020408,0.31443298969072164,46,0.16727273,1.84,0.07636364,25,1,5,3.648649081250417,0.09090909,4.276662102247187,5.0189524742782625,0.434343434,5,0.7297298162500834,0.60674157,0,4,0,1059,412,647,"Matthew Liberatore",22294,669461
"Ryan Weathers","- - -",2023,23,2,6.710983065901815,6.554913692276192,1.6820810268539435,0,1,0,-0.21116586588323116,15,57.2,12,0,257,1,8,68,44,42,4.67,0.29955947136563876,0.32558139534883723,43,0.16731518,1.48275862,0.05447471,29,0,1,4.526011835143085,0.11284047,6.02960700173038,5.5607301549420205,0.375690607,12,1.8728324835074834,0.66502463,0,1,0,1073,426,647,"Ryan Weathers",23796,677960
"Félix Bautista","BAL",2023,28,0,16.229509211650235,1.4754099283318396,0.9180328442953669,33,1,6,2.775611162185669,56,61,0,0,237,8,2,30,14,10,2.08,0.14354066985645933,0.2736842105263158,110,0.46413502,4.23076923,0.35443038,26,0,2,3.836065813662783,0.10970464,1.8779910930540202,2.299426077370454,0.357142857,4,0.5901639713327359,0.83969466,0,7,0,988,342,646,"Felix Bautista",20666,642585
"Aroldis Chapman","- - -",2023,35,0,15.89142943744275,3.0857144538723786,1.2514286396260201,6,14,5,1.7502768337726593,61,58.1,0,0,249,6,5,37,24,20,2.82,0.17452830188679244,0.3142857142857143,103,0.41365462,2.86111111,0.26907631,36,2,1,5.5542860169702815,0.14457831,2.5178974621831136,2.5901367741364845,0.47706422,4,0.6171428907744757,0.73099415,2,9,0,1013,368,645,"Aroldis Chapman",10233,547973
"Corey Kluber","BOS",2023,37,1,6.872727630236936,7.036364002385435,1.6363637214849847,1,0,0,-0.8096539974212646,15,55,9,0,257,3,6,69,47,43,6.28,0.2974137931034483,0.30057803468208094,42,0.16342412,2,0.08171206,21,0,4,3.436363815118468,0.08171206,7.10958601455059,5.796888816366115,0.301587301,17,2.781818326524474,0.66951567,0,1,0,990,346,644,"Corey Kluber",2429,446372
"Hunter Harvey","WSN",2023,28,0,9.93956210621628,2.818681791315065,0.9395605971050216,10,19,5,1.3094713687896729,57,60.2,0,0,235,4,4,44,21,19,3.33,0.2,0.2534246575342466,67,0.28510638,5.15384615,0.22978723,13,1,2,1.9285717519524126,0.05531915,3.2880073979919837,3.341431307639449,0.434210526,7,1.0384617125897606,0.77235772,1,2,0,963,319,644,"Hunter Harvey",15507,640451
"Adam Ottavino","NYM",2023,37,0,9.048649581563751,3.2108111418452023,1.2162163416080312,12,12,3,-0.07076344639062881,66,61.2,0,0,261,1,7,46,24,22,3.53,0.20535714285714285,0.25161290322580643,62,0.23754789,2.13793103,0.12643678,29,3,8,4.232432868795948,0.11111111,4.519905354769422,4.331162916763157,0.5625,7,1.0216217269507462,0.80601093,3,5,0,1028,386,642,"Adam Ottavino",1247,493603
"Huascar Brazobán","MIA",2023,33,0,9.971593286504012,4.142046442086282,1.4318185231903195,0,13,3,0.501118540763855,50,58.2,0,0,257,5,2,53,28,27,3.58,0.23873873873873874,0.3157894736842105,65,0.25291829,2.09677419,0.13229572,31,2,4,4.755682952024991,0.12062257,3.9368587038734133,4.097100144255598,0.519480519,5,0.7670456374233855,0.74074074,0,3,0,1017,376,641,"Huascar Brazoban",6107,623211
"Lucas Sims","CIN",2023,29,0,10.622953476941086,3.098361430774484,1.1803281641045653,3,23,5,0.7983899116516113,67,61,0,0,258,7,3,33,23,21,3.82,0.15789473684210525,0.21212121212121213,72,0.27906977,1.84615385,0.12790698,39,1,10,5.754099800009755,0.15116279,4.369794736706938,5.526759678965852,0.231343283,5,0.7377051025653533,0.78666667,1,3,0,1058,417,641,"Lucas Sims",13470,608371
"José Cisnero","DET",2023,34,0,10.617980486275027,5.308990243137513,1.4831464806225434,2,14,2,-0.02707740291953087,63,59.1,0,0,267,3,4,63,39,35,4.64,0.26582278481012656,0.3375796178343949,70,0.26217228,2.8,0.16853933,25,2,5,3.7921358879553666,0.09363296,4.603355341881201,4.195734648308609,0.43902439,10,1.5168543551821465,0.6835443,0,9,0,988,348,640,"Jose Cisnero",6399,542585
"Mark Leiter Jr.","CHC",2023,32,0,10.772022854508089,3.497410017697432,1.1191712056631782,4,28,4,0.5880400538444519,69,64.1,0,0,269,1,3,48,27,25,4.04,0.20253164556962025,0.2679738562091503,77,0.28624535,3.20833333,0.19702602,24,0,8,3.3575136169895345,0.08921933,3.7679938287593604,3.664174214220315,0.452830188,7,0.9792748049552809,0.75498575,1,2,0,1057,418,639,"Mark Leiter Jr.",15551,643410
"Tanner Banks","CHW",2023,31,0,7.524590634492382,4.426229784995519,1.2295082736098664,1,1,1,0.09834905713796616,32,61,3,0,255,1,4,59,32,30,4.39,0.251063829787234,0.28160919540229884,51,0.2,3.1875,0.1372549,16,1,4,2.3606558853309436,0.0627451,4.697663400532647,4.707741902180285,0.371584699,10,1.4754099283318396,0.72307692,0,1,0,1008,370,638,"Tanner Banks",16990,621383
"Brock Burke","TEX",2023,26,0,7.843576756240036,4.374302421749251,1.2234638957382962,0,12,2,-0.2375922054052353,53,59.2,0,0,250,5,3,64,32,29,4.24,0.26778242677824265,0.29310344827586204,52,0.208,5.77777778,0.172,9,4,2,1.3575421308876985,0.036,4.897498740077249,4.115622011116033,0.385869565,13,1.960894189060009,0.75704225,0,2,0,914,276,638,"Brock Burke",17968,656271
"Erasmo Ramírez","- - -",2023,33,0,6.414365283022613,6.414365283022613,1.5745857929900473,0,2,1,-0.27766555920243263,38,60.1,2,0,274,3,3,82,47,43,5.34,0.31906614785992216,0.3497536945812808,43,0.15693431,3.30769231,0.10948905,13,0,4,1.939226713471953,0.04744526,5.045095787317335,4.730201527278395,0.433962264,11,1.6408841421685756,0.62200957,1,2,0,962,326,636,"Erasmo Ramirez",10314,541640
"Gregory Soto","PHI",2023,28,0,9.696134640210955,4.624310366869841,1.1436466498710358,3,24,3,0.9238601326942444,69,60.1,0,0,250,3,4,47,34,31,2.79,0.2079646017699115,0.2645161290322581,65,0.26,2.95454545,0.172,22,0,2,3.281768647456016,0.088,3.586532142068385,3.828317246416395,0.512658227,6,0.8950278129425497,0.59105431,0,5,0,967,331,636,"Gregory Soto",19677,642397
"Brusdar Graterol","LAD",2023,24,0,6.415842068801885,1.2029703879003535,0.9653466075743578,7,19,1,1.3980384021997452,68,67.1,1,0,257,4,2,53,14,9,3.04,0.21810699588477367,0.2604166666666667,48,0.18677043,4,0.14007782,12,1,2,1.6039605172004712,0.04669261,3.0322680654414493,3.5334682593480027,0.643979057,3,0.4009901293001178,0.84394904,0,2,0,929,293,636,"Brusdar Graterol",20367,660813
"Nick Sandlin","CLE",2023,26,0,9.900002517700836,3.750000953674559,1.0333335961236563,0,10,1,-0.26792263984680176,61,60,0,0,239,5,5,38,28,25,3.93,0.1784037558685446,0.1925925925925926,66,0.27615063,2.75,0.17573222,24,1,2,3.6000009155275765,0.10041841,4.955040791829537,4.118615783329118,0.409722222,12,1.8000004577637883,0.76271186,0,0,0,1008,373,635,"Nick Sandlin",20517,680704
"Kirby Yates","ATL",2023,36,0,11.933702663501943,3.281768232463034,1.1933702663501944,5,9,3,-0.1548653244972229,61,60.1,0,0,254,7,2,35,22,22,4.51,0.1650943396226415,0.21138211382113822,80,0.31496063,2.16216216,0.16929134,37,1,5,5.519337481869648,0.14566929,4.630731083206323,4.335721752872269,0.364341085,9,1.3425415496439685,0.85403727,1,5,0,1061,427,634,"Kirby Yates",9073,489446
"Albert Abreu","NYY",2023,27,0,9.305085949019862,4.728814170813372,1.4745764618665356,0,3,0,-0.37459659576416016,45,59,0,0,268,2,2,52,39,31,4.61,0.2290748898678414,0.27388535031847133,61,0.22761194,1.74285714,0.09701493,35,1,6,5.338983741240904,0.13059701,5.255040618120647,4.981387311394346,0.46060606,9,1.3728815334619469,0.67164179,0,5,0,1051,418,633,"Albert Abreu",17485,656061
"Joe Jiménez","ATL",2023,28,0,11.662723736262263,3.0355034382052466,1.153846336159889,0,13,3,0.47264713048934937,59,56.1,0,0,238,0,3,51,22,19,3.77,0.22972972972972974,0.3,73,0.30672269,5.21428571,0.24789916,14,0,2,2.236686743940708,0.05882353,3.5923185192976534,3.5992056422283123,0.278911564,9,1.4378700496761694,0.82720588,0,0,0,938,307,631,"Joe Jimenez",15761,641729
"Jorge López","- - -",2023,30,0,7.474577358556137,5.949153407830394,1.5084747957176785,3,10,4,-0.9199201911687851,61,59,0,0,266,6,2,67,42,39,5.41,0.2838983050847458,0.3142857142857143,49,0.18421053,2.22727273,0.10150376,22,3,8,3.355932691596633,0.08270677,5.763515300690514,4.6887303684236254,0.475675675,12,1.8305087408708907,0.68578554,0,5,0,968,338,630,"Jorge Lopez",14527,605347
"Andrew Nardi","MIA",2023,24,0,11.45930486708017,2.66860524301867,1.1511630460080537,3,17,1,0.8874009847640991,63,57.1,0,0,237,8,1,45,18,17,2.77,0.21226415094339623,0.2878787878787879,73,0.30801688,3.47619048,0.21940928,21,2,4,3.2965123590230627,0.08860759,3.6038776461661777,3.4585448412156623,0.437956204,7,1.0988374530076876,0.86378738,0,0,0,958,329,629,"Andrew Nardi",25942,677053
"Dylan Floro","- - -",2023,32,0,9.211766049474365,4.7647065773143265,1.5352943415790608,7,9,3,1.1829014122486115,62,56.2,0,0,248,5,6,70,34,30,3.35,0.30701754385964913,0.40119760479041916,58,0.23387097,3.41176471,0.16532258,17,3,3,2.7000003938114516,0.06854839,2.9550403157402423,3.2879929182137686,0.544378698,3,0.47647065773143266,0.65268065,0,1,0,962,336,626,"Dylan Floro",13394,571670
"Trevor Gott","- - -",2023,30,0,9.620691237070025,4.189655861304688,1.413793335913516,1,10,6,0.9946019947528839,64,58,0,0,261,0,5,63,34,27,3.48,0.2647058823529412,0.3430232558139535,62,0.23754789,3.26315789,0.16475096,19,3,4,2.9482763468440396,0.07279693,3.20331621306121,4.159658853184518,0.40229885,4,0.6206897572303242,0.64676617,0,0,0,978,353,625,"Trevor Gott",15046,641627
"Mason Englert","DET",2023,23,0,6.5892868364345745,5.464286644848184,1.500000255448521,0,2,3,-0.7052473053336143,31,56,1,0,253,4,3,67,39,34,6.56,0.2863247863247863,0.30386740331491713,41,0.16205534,2.41176471,0.09486166,17,0,2,2.732143322424092,0.06719368,5.5943264721608355,5.0229224738916525,0.375661375,12,1.9285717570052414,0.67919075,0,2,0,960,337,623,"Mason Englert",22288,669438
"Lucas Erceg","OAK",2023,28,0,11.127275042573764,4.745455532862341,1.5818185109541136,0,11,2,0.8121631741523743,50,55,0,0,251,4,4,51,33,29,3.69,0.24401913875598086,0.35714285714285715,68,0.27091633,1.88888889,0.12749004,36,1,6,5.890910316656699,0.14342629,3.3095858253920403,4.546208554402583,0.460992907,1,0.16363639768490829,0.65502183,0,5,0,1053,431,622,"Lucas Erceg",19360,668674
